Αἰσχύνης	*ai)sxu/nhs	αἰσχύνη	ai)sxu/nh	urn:cite2:hmt:lsj.chicago_md:n2739	n-s---fg-
ἐπέκρανεν	e)pe/kranen	ἐπικραίνω	e)pikrai/nw	urn:cite2:hmt:lsj.chicago_md:n39857	v3saia---
ἐπέσταλται	e)pe/staltai	ἐπιστέλλω	e)piste/llw	urn:cite2:hmt:lsj.chicago_md:n41001	v3srie---
ἐπί	e)pi/	ἐπί	e)pi/	urn:cite2:hmt:lsj.chicago_md:n38862	r--------
ἐπίδοι	e)pi/doi	ἐπεῖδον	e)pei=don	urn:cite2:hmt:lsj.chicago_md:n38472	v3saoa---
ἐπίδοιμι	e)pi/doimi	ἐπεῖδον	e)pei=don	urn:cite2:hmt:lsj.chicago_md:n38472	v1saoa---
ἐπίλυσιν	e)pi/lusin	ἐπίλυσις	e)pi/lusis	urn:cite2:hmt:lsj.chicago_md:n40095	n-s---fa-
ἐπίρροθον	e)pi/rroqon	ἐπίρροθος	e)pi/rroqos	urn:cite2:hmt:lsj.chicago_md:n40750	n-s---ma-
ἐπίρροθον	e)pi/rroqon	ἐπίρροθος	e)pi/rroqos	urn:cite2:hmt:lsj.chicago_md:n40750	n-s---fa-
ἐπίρροθον	e)pi/rroqon	ἐπίρροθος	e)pi/rroqos	urn:cite2:hmt:lsj.chicago_md:n40750	n-s---nn-
ἐπίρροθον	e)pi/rroqon	ἐπίρροθος	e)pi/rroqos	urn:cite2:hmt:lsj.chicago_md:n40750	n-s---nv-
ἐπίρροθον	e)pi/rroqon	ἐπίρροθος	e)pi/rroqos	urn:cite2:hmt:lsj.chicago_md:n40750	n-s---na-
ἐπίχαρις	e)pi/xaris	ἐπίχαρις	e)pi/xaris	urn:cite2:hmt:lsj.chicago_md:n41605	n-s---mn-
ἐπίχαρις	e)pi/xaris	ἐπίχαρις	e)pi/xaris	urn:cite2:hmt:lsj.chicago_md:n41605	n-s---fn-
ἐπώνυμον	e)pw/numon	ἐπώνυμος	e)pw/numos	urn:cite2:hmt:lsj.chicago_md:n42081	n-s---ma-
ἐπώνυμον	e)pw/numon	ἐπώνυμος	e)pw/numos	urn:cite2:hmt:lsj.chicago_md:n42081	n-s---fa-
ἐπώνυμον	e)pw/numon	ἐπώνυμος	e)pw/numos	urn:cite2:hmt:lsj.chicago_md:n42081	n-s---nn-
ἐπώνυμον	e)pw/numon	ἐπώνυμος	e)pw/numos	urn:cite2:hmt:lsj.chicago_md:n42081	n-s---nv-
ἐπώνυμον	e)pw/numon	ἐπώνυμος	e)pw/numos	urn:cite2:hmt:lsj.chicago_md:n42081	n-s---na-
ἐπώνυμος	e)pw/numos	ἐπώνυμος	e)pw/numos	urn:cite2:hmt:lsj.chicago_md:n42081	n-s---mn-
ἐπώνυμος	e)pw/numos	ἐπώνυμος	e)pw/numos	urn:cite2:hmt:lsj.chicago_md:n42081	n-s---fn-
ἐπῆν	e)ph=n	ἔπειμι1	e)/peimi	urn:cite2:hmt:lsj.chicago_md:n38487	v1siia---
ἐπῆν	e)ph=n	ἔπειμι1	e)/peimi	urn:cite2:hmt:lsj.chicago_md:n38488	v1siia---
ἐπῆν	e)ph=n	ἔπειμι1	e)/peimi	urn:cite2:hmt:lsj.chicago_md:n38487	v3piia---
ἐπῆν	e)ph=n	ἔπειμι1	e)/peimi	urn:cite2:hmt:lsj.chicago_md:n38488	v3piia---
ἐπῆν	e)ph=n	ἔπειμι1	e)/peimi	urn:cite2:hmt:lsj.chicago_md:n38487	v3siia---
ἐπῆν	e)ph=n	ἔπειμι1	e)/peimi	urn:cite2:hmt:lsj.chicago_md:n38488	v3siia---
ἐρατῶν	e)ratw=n	ἐρατός	e)rato/s	urn:cite2:hmt:lsj.chicago_md:n42143	a-p---fg-
ἐρατῶν	e)ratw=n	ἐρατός	e)rato/s	urn:cite2:hmt:lsj.chicago_md:n42143	a-p---mg-
ἐρατῶν	e)ratw=n	ἐρατός	e)rato/s	urn:cite2:hmt:lsj.chicago_md:n42143	a-p---ng-
ἐργμάτων	e)rgma/twn	ἔργμα	e)/rgma	urn:cite2:hmt:lsj.chicago_md:n42198	n-p---ng-
ἐρειψίτοιχοι	e)reiyi/toixoi	ἐρειψίτοιχος	e)reiyi/toixos	urn:cite2:hmt:lsj.chicago_md:n42296	n-p---mn-
ἐρειψίτοιχοι	e)reiyi/toixoi	ἐρειψίτοιχος	e)reiyi/toixos	urn:cite2:hmt:lsj.chicago_md:n42296	n-p---mv-
ἐρειψίτοιχοι	e)reiyi/toixoi	ἐρειψίτοιχος	e)reiyi/toixos	urn:cite2:hmt:lsj.chicago_md:n42296	n-p---fn-
ἐρειψίτοιχοι	e)reiyi/toixoi	ἐρειψίτοιχος	e)reiyi/toixos	urn:cite2:hmt:lsj.chicago_md:n42296	n-p---fv-
ἐρεῖς	e)rei=s	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42358	v2spia---
ἐρεῖς	e)rei=s	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42359	v2spia---
ἐρεῖς	e)rei=s	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42360	v2spia---
ἐρεῖς	e)rei=s	ἐρῶ	e)rw=	urn:cite2:hmt:lsj.chicago_md:n42830	v2sfia---
ἐρξάτην	e)rca/thn	ἔρδω	e)/rdw	urn:cite2:hmt:lsj.chicago_md:n42230	v3daia---
ἐρξάτην	e)rca/thn	ἔργω1	e)/rgw	urn:cite2:hmt:lsj.chicago_md:n42224	v3daia---
ἐρξάτην	e)rca/thn	ἔργω1	e)/rgw	urn:cite2:hmt:lsj.chicago_md:n42225	v3daia---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	urn:cite2:hmt:lsj.chicago_md:n42842	v2spme---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	urn:cite2:hmt:lsj.chicago_md:n42842	v1spsa---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	urn:cite2:hmt:lsj.chicago_md:n42842	v1spia---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	urn:cite2:hmt:lsj.chicago_md:n42842	v1spsa---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	urn:cite2:hmt:lsj.chicago_md:n42842	v1spia---
ἐρωτῶ	e)rwtw=	ἐρωτάω	e)rwta/w	urn:cite2:hmt:lsj.chicago_md:n42842	v2siie---
ἐρέσσετ’	e)re/sset'	ἐρέσσω	e)re/ssw	urn:cite2:hmt:lsj.chicago_md:n42310	v2pasa---
ἐρέσσετ’	e)re/sset'	ἐρέσσω	e)re/ssw	urn:cite2:hmt:lsj.chicago_md:n42310	v2ppma---
ἐρέσσετ’	e)re/sset'	ἐρέσσω	e)re/ssw	urn:cite2:hmt:lsj.chicago_md:n42310	v2ppia---
ἐρέσσετ’	e)re/sset'	ἐρέσσω	e)re/ssw	urn:cite2:hmt:lsj.chicago_md:n42310	v3sasm---
ἐρέσσετ’	e)re/sset'	ἐρέσσω	e)re/ssw	urn:cite2:hmt:lsj.chicago_md:n42310	v3spie---
ἐρέσσετ’	e)re/sset'	ἐρέσσω	e)re/ssw	urn:cite2:hmt:lsj.chicago_md:n42310	v3siie---
ἐρέσσετ’	e)re/sset'	ἐρέσσω	e)re/ssw	urn:cite2:hmt:lsj.chicago_md:n42310	v2piia---
ἐρῶ	e)rw=	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v2spme---
ἐρῶ	e)rw=	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v2spme---
ἐρῶ	e)rw=	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v1spsa---
ἐρῶ	e)rw=	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v1spsa---
ἐρῶ	e)rw=	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v1spia---
ἐρῶ	e)rw=	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v1spia---
ἐρῶ	e)rw=	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v2siie---
ἐρῶ	e)rw=	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v2siie---
ἐρῶ	e)rw=	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v2spme---
ἐρῶ	e)rw=	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v2spme---
ἐρῶ	e)rw=	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v1spsa---
ἐρῶ	e)rw=	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v1spsa---
ἐρῶ	e)rw=	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v1spia---
ἐρῶ	e)rw=	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v1spia---
ἐρῶ	e)rw=	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v2siie---
ἐρῶ	e)rw=	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v2siie---
ἐρῶ	e)rw=	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42358	v1spia---
ἐρῶ	e)rw=	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42359	v1spia---
ἐρῶ	e)rw=	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42360	v1spia---
ἐρῶ	e)rw=	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42358	v1spsa---
ἐρῶ	e)rw=	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42359	v1spsa---
ἐρῶ	e)rw=	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42360	v1spsa---
ἐρῶ	e)rw=	ἐρῶ	e)rw=	urn:cite2:hmt:lsj.chicago_md:n42830	v1sfia---
ἐρῶν	e)rw=n	ἔρα	e)/ra	urn:cite2:hmt:lsj.chicago_md:n42107	n-p---fg-
ἐρῶν	e)rw=n	ἔροσ2	e)/ros	urn:cite2:hmt:lsj.chicago_md:n42650	n-p---ng-
ἐρῶν	e)rw=n	ἔροσ2	e)/ros	urn:cite2:hmt:lsj.chicago_md:n42651	n-p---ng-
ἐρῶν	e)rw=n	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v-sppamv-
ἐρῶν	e)rw=n	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v-sppamv-
ἐρῶν	e)rw=n	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v-sppann-
ἐρῶν	e)rw=n	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v-sppann-
ἐρῶν	e)rw=n	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v-sppanv-
ἐρῶν	e)rw=n	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v-sppanv-
ἐρῶν	e)rw=n	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v-sppana-
ἐρῶν	e)rw=n	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v-sppana-
ἐρῶν	e)rw=n	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v-sppamn-
ἐρῶν	e)rw=n	ἐράω1	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v-sppamn-
ἐρῶν	e)rw=n	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v-sppamv-
ἐρῶν	e)rw=n	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v-sppamv-
ἐρῶν	e)rw=n	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v-sppann-
ἐρῶν	e)rw=n	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v-sppann-
ἐρῶν	e)rw=n	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v-sppanv-
ἐρῶν	e)rw=n	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v-sppanv-
ἐρῶν	e)rw=n	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v-sppana-
ἐρῶν	e)rw=n	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v-sppana-
ἐρῶν	e)rw=n	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42155	v-sppamn-
ἐρῶν	e)rw=n	ἐράω2	e)ra/w	urn:cite2:hmt:lsj.chicago_md:n42156	v-sppamn-
ἐρῶν	e)rw=n	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42358	v-sppamn-
ἐρῶν	e)rw=n	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42359	v-sppamn-
ἐρῶν	e)rw=n	ἐρέω	e)re/w	urn:cite2:hmt:lsj.chicago_md:n42360	v-sppamn-
ἐρῶν	e)rw=n	ἐρῶ	e)rw=	urn:cite2:hmt:lsj.chicago_md:n42830	v-sfpamn-
ἐς	e)s	εἰς	ei)s	urn:cite2:hmt:lsj.chicago_md:n31235	r--------
ἐσθορεῖν	e)sqorei=n	εἰσ-θρῴσκω	ei)s-qrw/|skw	urn:cite2:hmt:lsj.chicago_md:n31378	v--ana---
ἐσθήματα	e)sqh/mata	ἔσθημα	e)/sqhma	urn:cite2:hmt:lsj.chicago_md:n42885	n-p---nn-
ἐσθήματα	e)sqh/mata	ἔσθημα	e)/sqhma	urn:cite2:hmt:lsj.chicago_md:n42885	n-p---nv-
ἐσθήματα	e)sqh/mata	ἔσθημα	e)/sqhma	urn:cite2:hmt:lsj.chicago_md:n42885	n-p---na-
ἐσθῆσιν	e)sqh=sin	ἔσθος	e)/sqos	urn:cite2:hmt:lsj.chicago_md:n42895	n-p---nd-
ἐσθῆσιν	e)sqh=sin	ἐσθής	e)sqh/s	urn:cite2:hmt:lsj.chicago_md:n42887	n-p---fd-
ἐσθῆσιν	e)sqh=sin	εἰσθέω	ei)sqe/w	urn:cite2:hmt:lsj.chicago_md:n31373	v3spsa---
ἐσθῆσιν	e)sqh=sin	εἰσθέω	ei)sqe/w	urn:cite2:hmt:lsj.chicago_md:n31373	v2spsm---
ἐσθῆσιν	e)sqh=sin	εἰστίθημι	ei)sti/qhmi	urn:cite2:hmt:lsj.chicago_md:n31530	v2sasm---
ἐσθῆσιν	e)sqh=sin	εἰστίθημι	ei)sti/qhmi	urn:cite2:hmt:lsj.chicago_md:n31530	v3sasa---
ἐσμέν	e)sme/n	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v1ppia---
ἐστι	e)sti	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3spia---
ἐστιν	e)stin	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3spia---
ἐστέ	e)ste/	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v2ppia---
ἐστί	e)sti/	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3spia---
ἐσχημάτισται	e)sxhma/tistai	σχηματίζω	sxhmati/zw	urn:cite2:hmt:lsj.chicago_md:n101853	v3srie---
ἐτράφη	e)tra/fh	τρέφω	tre/fw	urn:cite2:hmt:lsj.chicago_md:n104690	v3saip---
ἐτέλεσεν	e)te/lesen	τελέω	tele/w	urn:cite2:hmt:lsj.chicago_md:n102995	v3saia---
ἐτύμως	e)tu/mws	ἔτυμος	e)/tumos	urn:cite2:hmt:lsj.chicago_md:n43304	x--------
ἐτύμως	e)tu/mws	ἔτυμος	e)/tumos	urn:cite2:hmt:lsj.chicago_md:n43304	a-p---ma-
ἐτύμως	e)tu/mws	ἔτυμος	e)/tumos	urn:cite2:hmt:lsj.chicago_md:n43304	x--------
ἐτύμως	e)tu/mws	ἔτυμος	e)/tumos	urn:cite2:hmt:lsj.chicago_md:n43304	n-p---ma-
ἐτύμως	e)tu/mws	ἔτυμος	e)/tumos	urn:cite2:hmt:lsj.chicago_md:n43304	n-p---fa-
ἐφεστίους	e)festi/ous	ἐφέστιος	e)fe/stios	urn:cite2:hmt:lsj.chicago_md:n45681	n-p---ma-
ἐφεστίους	e)festi/ous	ἐφέστιος	e)fe/stios	urn:cite2:hmt:lsj.chicago_md:n45681	n-p---fa-
ἐφείσατο	e)fei/sato	ἐφίζω	e)fi/zw	urn:cite2:hmt:lsj.chicago_md:n45772	v3saim---
ἐφείσατο	e)fei/sato	ἐφίζω	e)fi/zw	urn:cite2:hmt:lsj.chicago_md:n45772	v3saim---
ἐφείσατο	e)fei/sato	φείδομαι	fei/domai	urn:cite2:hmt:lsj.chicago_md:n110484	v3saim---
ἐφηβήσαντά	e)fhbh/santa/	ἐφηβάω	e)fhba/w	urn:cite2:hmt:lsj.chicago_md:n45707	v-papann-
ἐφηβήσαντά	e)fhbh/santa/	ἐφηβάω	e)fhba/w	urn:cite2:hmt:lsj.chicago_md:n45707	v-papanv-
ἐφηβήσαντά	e)fhbh/santa/	ἐφηβάω	e)fhba/w	urn:cite2:hmt:lsj.chicago_md:n45707	v-papana-
ἐφηβήσαντά	e)fhbh/santa/	ἐφηβάω	e)fhba/w	urn:cite2:hmt:lsj.chicago_md:n45707	v-sapama-
ἐφηβήσαντά	e)fhbh/santa/	ἐφηβεύω	e)fhbeu/w	urn:cite2:hmt:lsj.chicago_md:n45711	v-papann-
ἐφηβήσαντά	e)fhbh/santa/	ἐφηβεύω	e)fhbeu/w	urn:cite2:hmt:lsj.chicago_md:n45711	v-papanv-
ἐφηβήσαντά	e)fhbh/santa/	ἐφηβεύω	e)fhbeu/w	urn:cite2:hmt:lsj.chicago_md:n45711	v-papana-
ἐφηβήσαντά	e)fhbh/santa/	ἐφηβεύω	e)fhbeu/w	urn:cite2:hmt:lsj.chicago_md:n45711	v-sapama-
ἐφραξάμεσθα	e)fraca/mesqa	φράσσω	fra/ssw	urn:cite2:hmt:lsj.chicago_md:n112230	v1paim---
ἐφραξάμεσθα	e)fraca/mesqa	φράζω	fra/zw	urn:cite2:hmt:lsj.chicago_md:n112217	v1paim---
ἐφέστιοι	e)fe/stioi	ἐφέστιος	e)fe/stios	urn:cite2:hmt:lsj.chicago_md:n45681	n-p---mn-
ἐφέστιοι	e)fe/stioi	ἐφέστιος	e)fe/stios	urn:cite2:hmt:lsj.chicago_md:n45681	n-p---mv-
ἐφέστιοι	e)fe/stioi	ἐφέστιος	e)fe/stios	urn:cite2:hmt:lsj.chicago_md:n45681	n-p---fn-
ἐφέστιοι	e)fe/stioi	ἐφέστιος	e)fe/stios	urn:cite2:hmt:lsj.chicago_md:n45681	n-p---fv-
ἐφίσταται	e)fi/statai	ἐφίστημι	e)fi/sthmi	urn:cite2:hmt:lsj.chicago_md:n45794	v3spie---
ἐφῆκεν	e)fh=ken	ἐφήκω	e)fh/kw	urn:cite2:hmt:lsj.chicago_md:n45723	v3siia---
ἐφῆκεν	e)fh=ken	ἐφίημι	e)fi/hmi	urn:cite2:hmt:lsj.chicago_md:n45773	v3saia---
ἐχθαίρουσ’	e)xqai/rous'	ἐχθαίρω	e)xqai/rw	urn:cite2:hmt:lsj.chicago_md:n45917	v-sppafn-
ἐχθαίρουσ’	e)xqai/rous'	ἐχθαίρω	e)xqai/rw	urn:cite2:hmt:lsj.chicago_md:n45917	v-sppafv-
ἐχθαίρουσ’	e)xqai/rous'	ἐχθαίρω	e)xqai/rw	urn:cite2:hmt:lsj.chicago_md:n45917	v-pppamd-
ἐχθαίρουσ’	e)xqai/rous'	ἐχθαίρω	e)xqai/rw	urn:cite2:hmt:lsj.chicago_md:n45917	v-pppand-
ἐχθαίρουσ’	e)xqai/rous'	ἐχθαίρω	e)xqai/rw	urn:cite2:hmt:lsj.chicago_md:n45917	v3ppia---
ἐχθαίρουσ’	e)xqai/rous'	ἐχθαίρω	e)xqai/rw	urn:cite2:hmt:lsj.chicago_md:n45917	v-pppafn-
ἐχθαίρουσ’	e)xqai/rous'	ἐχθαίρω	e)xqai/rw	urn:cite2:hmt:lsj.chicago_md:n45917	v-pppafv-
ἐχθροξένοις	e)xqroce/nois	ἐχθρόξενος	e)xqro/cenos	urn:cite2:hmt:lsj.chicago_md:n45945	n-p---md-
ἐχθροξένοις	e)xqroce/nois	ἐχθρόξενος	e)xqro/cenos	urn:cite2:hmt:lsj.chicago_md:n45945	n-p---fd-
ἐχθροξένοις	e)xqroce/nois	ἐχθρόξενος	e)xqro/cenos	urn:cite2:hmt:lsj.chicago_md:n45945	n-p---nd-
ἐχθρούς	e)xqrou/s	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---ma-
ἐχθροῖς	e)xqroi=s	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---md-
ἐχθροῖς	e)xqroi=s	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---nd-
ἐχθροῖσι	e)xqroi=si	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---md-
ἐχθροῖσι	e)xqroi=si	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---nd-
ἐχθρά	e)xqra/	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---nn-
ἐχθρά	e)xqra/	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---nv-
ἐχθρά	e)xqra/	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---na-
ἐχθρά	e)xqra/	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-d---fn-
ἐχθρά	e)xqra/	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-d---fv-
ἐχθρά	e)xqra/	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-d---fa-
ἐχθρά	e)xqra/	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-s---fn-
ἐχθρά	e)xqra/	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-s---fv-
ἐχθρόν	e)xqro/n	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-s---ma-
ἐχθρόν	e)xqro/n	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-s---nn-
ἐχθρόν	e)xqro/n	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-s---nv-
ἐχθρόν	e)xqro/n	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-s---na-
ἐχθρόξενον	e)xqro/cenon	ἐχθρόξενος	e)xqro/cenos	urn:cite2:hmt:lsj.chicago_md:n45945	n-s---ma-
ἐχθρόξενον	e)xqro/cenon	ἐχθρόξενος	e)xqro/cenos	urn:cite2:hmt:lsj.chicago_md:n45945	n-s---fa-
ἐχθρόξενον	e)xqro/cenon	ἐχθρόξενος	e)xqro/cenos	urn:cite2:hmt:lsj.chicago_md:n45945	n-s---nn-
ἐχθρόξενον	e)xqro/cenon	ἐχθρόξενος	e)xqro/cenos	urn:cite2:hmt:lsj.chicago_md:n45945	n-s---nv-
ἐχθρόξενον	e)xqro/cenon	ἐχθρόξενος	e)xqro/cenos	urn:cite2:hmt:lsj.chicago_md:n45945	n-s---na-
ἐχθρός	e)xqro/s	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-s---mn-
ἐχθρῶν	e)xqrw=n	ἔχθρα	e)/xqra	urn:cite2:hmt:lsj.chicago_md:n45936	n-p---fg-
ἐχθρῶν	e)xqrw=n	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---fg-
ἐχθρῶν	e)xqrw=n	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---mg-
ἐχθρῶν	e)xqrw=n	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-p---ng-
ἐχθρῷ	e)xqrw=|	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-s---md-
ἐχθρῷ	e)xqrw=|	ἐχθρός	e)xqro/s	urn:cite2:hmt:lsj.chicago_md:n45948	a-s---nd-
ἐχθίστου	e)xqi/stou	ἔχθιστος	e)/xqistos	urn:cite2:hmt:lsj.chicago_md:n45927	a-s---mg-
ἐχθίστου	e)xqi/stou	ἔχθιστος	e)/xqistos	urn:cite2:hmt:lsj.chicago_md:n45927	a-s---ng-
ἐάν	e)a/n	ἐάν	e)a/n	urn:cite2:hmt:lsj.chicago_md:n29859	c--------
ἐάσει	e)a/sei	ἐάω	e)a/w	urn:cite2:hmt:lsj.chicago_md:n29883	v3sasa---
ἐάσει	e)a/sei	ἐάω	e)a/w	urn:cite2:hmt:lsj.chicago_md:n29883	v2sfim---
ἐάσει	e)a/sei	ἐάω	e)a/w	urn:cite2:hmt:lsj.chicago_md:n29883	v3sfia---
ἐᾷ	e)a=|	ἐάω	e)a/w	urn:cite2:hmt:lsj.chicago_md:n29883	v2spse---
ἐᾷ	e)a=|	ἐάω	e)a/w	urn:cite2:hmt:lsj.chicago_md:n29883	v2spie---
ἐᾷ	e)a=|	ἐάω	e)a/w	urn:cite2:hmt:lsj.chicago_md:n29883	v3spsa---
ἐᾷ	e)a=|	ἐάω	e)a/w	urn:cite2:hmt:lsj.chicago_md:n29883	v3spia---
ἑβδομαγέτης	e(bdomage/ths	ἑβδομαγέτης	e(bdomage/ths	urn:cite2:hmt:lsj.chicago_md:n29890	n-s---mn-
ἑβδόμαις	e(bdo/mais	ἕβδομος	e(/bdomos	urn:cite2:hmt:lsj.chicago_md:n29916	a-p---fd-
ἑβδόμας	e(bdo/mas	ἕβδομος	e(/bdomos	urn:cite2:hmt:lsj.chicago_md:n29916	a-p---fa-
ἑβδόμας	e(bdo/mas	ἕβδομος	e(/bdomos	urn:cite2:hmt:lsj.chicago_md:n29916	a-s---fg-
ἑβδόμῳ	e(bdo/mw|	ἕβδομος	e(/bdomos	urn:cite2:hmt:lsj.chicago_md:n29916	a-s---md-
ἑβδόμῳ	e(bdo/mw|	ἕβδομος	e(/bdomos	urn:cite2:hmt:lsj.chicago_md:n29916	a-s---nd-
ἑδωλίων	e(dwli/wn	ἑδώλιον	e(dw/lion	urn:cite2:hmt:lsj.chicago_md:n30734	n-p---ng-
ἑλκοποιά	e(lkopoia/	ἑλκοποιός	e(lkopoio/s	urn:cite2:hmt:lsj.chicago_md:n33750a	n-p---nn-
ἑλκοποιά	e(lkopoia/	ἑλκοποιός	e(lkopoio/s	urn:cite2:hmt:lsj.chicago_md:n33750a	n-p---nv-
ἑλκοποιά	e(lkopoia/	ἑλκοποιός	e(lkopoio/s	urn:cite2:hmt:lsj.chicago_md:n33750a	n-p---na-
ἑλίτροχοι	e(li/troxoi	ἑλίτροχος	e(li/troxos	urn:cite2:hmt:lsj.chicago_md:n33729	n-p---mn-
ἑλίτροχοι	e(li/troxoi	ἑλίτροχος	e(li/troxos	urn:cite2:hmt:lsj.chicago_md:n33729	n-p---mv-
