Αἰγαίαις	*ai)gai/ais	Αἰγαῖος	*ai)gai=os	urn:cite2:hmt:lsj.chicago_md:n2118	a-p---fd-
ἥκει	h(/kei	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v3spia---
ἥκεις	h(/keis	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v2spia---
ἥκετε	h(/kete	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v2piia---
ἥκετε	h(/kete	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v2ppma---
ἥκετε	h(/kete	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v2ppia---
ἥκετε	h(/kete	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v2piia---
ἥκιστα	h(/kista	ἥκιστος	h(/kistos	urn:cite2:hmt:lsj.chicago_md:n46802	a-p---nn-
ἥκιστα	h(/kista	ἥκιστος	h(/kistos	urn:cite2:hmt:lsj.chicago_md:n46802	a-p---nv-
ἥκιστα	h(/kista	ἥκιστος	h(/kistos	urn:cite2:hmt:lsj.chicago_md:n46802	a-p---na-
ἥκοντα	h(/konta	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v-pppann-
ἥκοντα	h(/konta	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v-pppanv-
ἥκοντα	h(/konta	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v-pppana-
ἥκοντα	h(/konta	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v-sppama-
ἥκω	h(/kw	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v1spsa---
ἥκω	h(/kw	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v1spia---
ἥκω	h(/kw	ἵημι	i(/hmi	urn:cite2:hmt:lsj.chicago_md:n50165	v2saim---
ἥκω	h(/kw	ἵημι	i(/hmi	urn:cite2:hmt:lsj.chicago_md:n50165	v2saim---
ἥμαρτον	h(/marton	ἁμαρτάνω	a(marta/nw	urn:cite2:hmt:lsj.chicago_md:n4958	v3paia---
ἥμαρτον	h(/marton	ἁμαρτάνω	a(marta/nw	urn:cite2:hmt:lsj.chicago_md:n4958	v1saia---
ἥν	h(/n	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75512	p-s---fa-
ἥν	h(/n	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75513	p-s---fa-
ἥξει	h(/cei	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v3sasa---
ἥξει	h(/cei	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v2sfim---
ἥξει	h(/cei	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v3sfia---
ἥξειν	h(/cein	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v--fna---
ἥξεις	h(/ceis	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v2sasa---
ἥξεις	h(/ceis	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v2sfia---
ἥξομεν	h(/comen	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v1pasa---
ἥξομεν	h(/comen	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v1pfia---
ἥρπασ’	h(/rpas'	ἁρπάζω	a(rpa/zw	urn:cite2:hmt:lsj.chicago_md:n15399	v1saia---
ἥρπασ’	h(/rpas'	ἁρπάζω	a(rpa/zw	urn:cite2:hmt:lsj.chicago_md:n15399	v2slie---
ἥρπασ’	h(/rpas'	ἁρπάζω	a(rpa/zw	urn:cite2:hmt:lsj.chicago_md:n15399	v2srme---
ἥρπασ’	h(/rpas'	ἁρπάζω	a(rpa/zw	urn:cite2:hmt:lsj.chicago_md:n15399	v3saia---
ἥρπασ’	h(/rpas'	ἁρπάζω	a(rpa/zw	urn:cite2:hmt:lsj.chicago_md:n15399	v2srie---
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-p---nn-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-p---nv-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-p---na-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-s---ma-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-s---fa-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-s----d-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-d----n-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-d----v-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-d----a-
ἥσυχοι	h(/suxoi	ἥσυχος	h(/suxos	urn:cite2:hmt:lsj.chicago_md:n47637	n-p---mn-
ἥσυχοι	h(/suxoi	ἥσυχος	h(/suxos	urn:cite2:hmt:lsj.chicago_md:n47637	n-p---mv-
ἥσυχοι	h(/suxoi	ἥσυχος	h(/suxos	urn:cite2:hmt:lsj.chicago_md:n47637	n-p---fn-
ἥσυχοι	h(/suxoi	ἥσυχος	h(/suxos	urn:cite2:hmt:lsj.chicago_md:n47637	n-p---fv-
ἥτις	h(/tis	ὅστις	o(/stis	urn:cite2:hmt:lsj.chicago_md:n75598	p-s---fn-
ἦ	h)=	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v1siia---
ἦ	h)=	ἦ	h)=	urn:cite2:hmt:lsj.chicago_md:n46571	d--------
ἦ	h)=	ἦ	h)=	urn:cite2:hmt:lsj.chicago_md:n46571a	d--------
ἦ	h)=	ἦ	h)=	urn:cite2:hmt:lsj.chicago_md:n46572	d--------
ἦ	h)=	ἠμί	h)mi/	urn:cite2:hmt:lsj.chicago_md:n47031	v3siia---
ἦγ’	h)=g'	ἄγω	a)/gw	urn:cite2:hmt:lsj.chicago_md:n1083	v3siia---
ἦλθε	h)=lqe	ἔρχομαι	e)/rxomai	urn:cite2:hmt:lsj.chicago_md:n42827	v3saia---
ἦλθε	h)=lqe	ἔρχομαι	e)/rxomai	urn:cite2:hmt:lsj.chicago_md:n42827	v3saia---
ἦλθεν	h)=lqen	ἔρχομαι	e)/rxomai	urn:cite2:hmt:lsj.chicago_md:n42827	v3saia---
ἦλθεν	h)=lqen	ἔρχομαι	e)/rxomai	urn:cite2:hmt:lsj.chicago_md:n42827	v3saia---
ἦλθες	h)=lqes	ἔρχομαι	e)/rxomai	urn:cite2:hmt:lsj.chicago_md:n42827	v2saia---
ἦλθον	h)=lqon	ἔρχομαι	e)/rxomai	urn:cite2:hmt:lsj.chicago_md:n42827	v3paia---
ἦλθον	h)=lqon	ἔρχομαι	e)/rxomai	urn:cite2:hmt:lsj.chicago_md:n42827	v1saia---
ἦμεν	h)=men	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v1piia---
ἦν	h)=n	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v1siia---
ἦν	h)=n	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3piia---
ἦν	h)=n	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3siia---
ἦν	h)=n	ἠμί	h)mi/	urn:cite2:hmt:lsj.chicago_md:n47031	v1siia---
ἦσαν	h)=san	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3piia---
ἦσθα	h)=sqa	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v2siia---
ἦσθα	h)=sqa	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v2spsa---
ἦσθά	h)=sqa/	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v2siia---
ἦσθά	h)=sqa/	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v2spsa---
ἦσθ’	h)=sq'	ἔσθω	e)/sqw	urn:cite2:hmt:lsj.chicago_md:n42896	v3siia---
ἦσθ’	h)=sq'	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v2piia---
ἦσθ’	h)=sq'	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v2siia---
ἦσθ’	h)=sq'	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v2spsa---
ἦσθ’	h)=sq'	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v2ppsa---
ἧκον	h(=kon	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v3piia---
ἧκον	h(=kon	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v1siia---
ἧκον	h(=kon	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v-sppamv-
ἧκον	h(=kon	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v-sppann-
ἧκον	h(=kon	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v-sppanv-
ἧκον	h(=kon	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v-sppana-
ἧκον	h(=kon	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v3piia---
ἧκον	h(=kon	ἥκω	h(/kw	urn:cite2:hmt:lsj.chicago_md:n46804	v1siia---
ἧπαρ	h(=par	ἧπαρ	h(=par	urn:cite2:hmt:lsj.chicago_md:n47442	n-s---nn-
ἧπαρ	h(=par	ἧπαρ	h(=par	urn:cite2:hmt:lsj.chicago_md:n47442	n-s---nv-
ἧπαρ	h(=par	ἧπαρ	h(=par	urn:cite2:hmt:lsj.chicago_md:n47442	n-s---na-
ἧπται	h(=ptai	ἅπτω	a(/ptw	urn:cite2:hmt:lsj.chicago_md:n14568	v3srie---
ἧς	h(=s	εἷς	ei(=s	urn:cite2:hmt:lsj.chicago_md:n31236	n-s---mn-
ἧς	h(=s	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75512	p-s---fg-
ἧς	h(=s	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75513	p-s---fg-
ἧσσον	h(=sson	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-s---mv-
ἧσσον	h(=sson	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-s---fv-
ἧσσον	h(=sson	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-s---nn-
ἧσσον	h(=sson	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-s---nv-
ἧσσον	h(=sson	ἥσσων	h(/sswn	urn:cite2:hmt:lsj.chicago_md:n47617	a-s---na-
ἧψά	h(=ya/	ἅπτω	a(/ptw	urn:cite2:hmt:lsj.chicago_md:n14568	v1saia---
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47505	n-d---fn-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47506	n-d---fn-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47507	n-d---fn-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47508	n-d---fn-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47505	n-d---fv-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47506	n-d---fv-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47507	n-d---fv-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47508	n-d---fv-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47505	n-d---fa-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47506	n-d---fa-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47507	n-d---fa-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47508	n-d---fa-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47505	n-s---fn-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47506	n-s---fn-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47507	n-s---fn-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47508	n-s---fn-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47505	n-s---fv-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47506	n-s---fv-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47507	n-s---fv-
Ἥρα	*(/hra	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47508	n-s---fv-
Ἥραν	*(/hran	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47505	n-s---fa-
Ἥραν	*(/hran	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47506	n-s---fa-
Ἥραν	*(/hran	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47507	n-s---fa-
Ἥραν	*(/hran	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47508	n-s---fa-
Ἥρας	*(/hras	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47505	n-p---fa-
Ἥρας	*(/hras	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47506	n-p---fa-
Ἥρας	*(/hras	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47507	n-p---fa-
Ἥρας	*(/hras	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47508	n-p---fa-
Ἥρας	*(/hras	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47505	n-s---fg-
Ἥρας	*(/hras	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47506	n-s---fg-
Ἥρας	*(/hras	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47507	n-s---fg-
Ἥρας	*(/hras	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47508	n-s---fg-
Ἥρᾳ	*(/hra|	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47505	n-s---fd-
Ἥρᾳ	*(/hra|	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47506	n-s---fd-
Ἥρᾳ	*(/hra|	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47507	n-s---fd-
Ἥρᾳ	*(/hra|	Ἥρα	*(/hra	urn:cite2:hmt:lsj.chicago_md:n47508	n-s---fd-
ἰαχεῖ	i)axei=	ἰαχέω	i)axe/w	urn:cite2:hmt:lsj.chicago_md:n49776	v2spie---
ἰαχεῖ	i)axei=	ἰαχέω	i)axe/w	urn:cite2:hmt:lsj.chicago_md:n49776	v3spia---
ἰαχήθης	i)axh/qhs	ἰαχέω	i)axe/w	urn:cite2:hmt:lsj.chicago_md:n49776	v2saip---
ἰαχήθης	i)axh/qhs	ἰαχέω	i)axe/w	urn:cite2:hmt:lsj.chicago_md:n49776	v2saip---
ἰδεῖν	i)dei=n	εἶδον	ei)=don	urn:cite2:hmt:lsj.chicago_md:n30859a	v--ana---
ἰδίᾳ	i)di/a|	ἴδιος	i)/dios	urn:cite2:hmt:lsj.chicago_md:n49875	a-s---fd-
ἰδών	i)dw/n	εἶδον	ei)=don	urn:cite2:hmt:lsj.chicago_md:n30859a	v-sapamn-
ἰσχύειν	i)sxu/ein	ἰσχύω	i)sxu/w	urn:cite2:hmt:lsj.chicago_md:n51368	v--pna---
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50605	n-d---mn-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50606	n-d---mn-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50607	n-d---mn-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50608	n-d---mn-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50605	n-d---mv-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50606	n-d---mv-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50607	n-d---mv-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50608	n-d---mv-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50605	n-d---ma-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50606	n-d---ma-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50607	n-d---ma-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50608	n-d---ma-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50605	n-d---nn-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50606	n-d---nn-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50607	n-d---nn-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50608	n-d---nn-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50605	n-d---nv-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50606	n-d---nv-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50607	n-d---nv-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50608	n-d---nv-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50605	n-d---na-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50606	n-d---na-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50607	n-d---na-
ἰώ	i)w/	ἰόσ1	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50608	n-d---na-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50605	n-d---mn-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50606	n-d---mn-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50607	n-d---mn-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50608	n-d---mn-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50605	n-d---mv-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50606	n-d---mv-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50607	n-d---mv-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50608	n-d---mv-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50605	n-d---ma-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50606	n-d---ma-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50607	n-d---ma-
ἰώ	i)w/	ἰόσ2	i)o/s	urn:cite2:hmt:lsj.chicago_md:n50608	n-d---ma-
ἰώ	i)w/	ἰώ	i)w/	urn:cite2:hmt:lsj.chicago_md:n51546	x--------
ἰώ	i)w/	ἰώ	i)w/	urn:cite2:hmt:lsj.chicago_md:n51547	x--------
ἱδρυμένη	i(drume/nh	ἱδρύω	i(dru/w	urn:cite2:hmt:lsj.chicago_md:n49933	v-srpefn-
ἱδρυμένη	i(drume/nh	ἱδρύω	i(dru/w	urn:cite2:hmt:lsj.chicago_md:n49933	v-srpefv-
ἱδρύσατο	i(dru/sato	ἱδρύω	i(dru/w	urn:cite2:hmt:lsj.chicago_md:n49933	v3saim---
ἱδρύσατο	i(dru/sato	ἱδρύω	i(dru/w	urn:cite2:hmt:lsj.chicago_md:n49933	v3saim---
ἱερούς	i(erou/s	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	a-p---ma-
ἱερούς	i(erou/s	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	n-p---ma-
ἱερούς	i(erou/s	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	n-p---fa-
ἱερόν	i(ero/n	ἱερόν	i(ero/n	urn:cite2:hmt:lsj.chicago_md:n50073	n-s---nn-
ἱερόν	i(ero/n	ἱερόν	i(ero/n	urn:cite2:hmt:lsj.chicago_md:n50073	n-s---nv-
ἱερόν	i(ero/n	ἱερόν	i(ero/n	urn:cite2:hmt:lsj.chicago_md:n50073	n-s---na-
ἱερόν	i(ero/n	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	a-s---ma-
ἱερόν	i(ero/n	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	a-s---nn-
ἱερόν	i(ero/n	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	a-s---nv-
ἱερόν	i(ero/n	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	a-s---na-
ἱερόν	i(ero/n	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	n-s---ma-
ἱερόν	i(ero/n	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	n-s---fa-
ἱερόν	i(ero/n	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	n-s---nn-
ἱερόν	i(ero/n	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	n-s---nv-
ἱερόν	i(ero/n	ἱερός	i(ero/s	urn:cite2:hmt:lsj.chicago_md:n50093	n-s---na-
ἱεῖσα	i(ei=sa	ἵημι	i(/hmi	urn:cite2:hmt:lsj.chicago_md:n50165	v-sppafn-
ἱεῖσα	i(ei=sa	ἵημι	i(/hmi	urn:cite2:hmt:lsj.chicago_md:n50165	v-sppafv-
ἱκετεύομεν	i(keteu/omen	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v1piia---
ἱκετεύομεν	i(keteu/omen	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v1ppia---
ἱκετεύομεν	i(keteu/omen	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v1piia---
ἱκετεύοντε	i(keteu/onte	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppamn-
ἱκετεύοντε	i(keteu/onte	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppamv-
ἱκετεύοντε	i(keteu/onte	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppama-
ἱκετεύοντε	i(keteu/onte	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppann-
ἱκετεύοντε	i(keteu/onte	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppanv-
ἱκετεύοντε	i(keteu/onte	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppana-
ἱκετεύοντέ	i(keteu/onte/	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppamn-
ἱκετεύοντέ	i(keteu/onte/	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppamv-
ἱκετεύοντέ	i(keteu/onte/	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppama-
ἱκετεύοντέ	i(keteu/onte/	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppann-
ἱκετεύοντέ	i(keteu/onte/	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppanv-
ἱκετεύοντέ	i(keteu/onte/	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v-dppana-
ἱκετεύω	i(keteu/w	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v1spsa---
ἱκετεύω	i(keteu/w	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v1spia---
ἱκέτις	i(ke/tis	ἱκέτις	i(ke/tis	urn:cite2:hmt:lsj.chicago_md:n50263	n-s---fn-
ἱππικά	i(ppika/	ἱππικός	i(ppiko/s	urn:cite2:hmt:lsj.chicago_md:n50721	a-p---nn-
ἱππικά	i(ppika/	ἱππικός	i(ppiko/s	urn:cite2:hmt:lsj.chicago_md:n50721	a-p---nv-
ἱππικά	i(ppika/	ἱππικός	i(ppiko/s	urn:cite2:hmt:lsj.chicago_md:n50721	a-p---na-
ἱππικά	i(ppika/	ἱππικός	i(ppiko/s	urn:cite2:hmt:lsj.chicago_md:n50721	a-d---fn-
ἱππικά	i(ppika/	ἱππικός	i(ppiko/s	urn:cite2:hmt:lsj.chicago_md:n50721	a-d---fv-
ἱππικά	i(ppika/	ἱππικός	i(ppiko/s	urn:cite2:hmt:lsj.chicago_md:n50721	a-d---fa-
ἱππικά	i(ppika/	ἱππικός	i(ppiko/s	urn:cite2:hmt:lsj.chicago_md:n50721	a-s---fn-
ἱππικά	i(ppika/	ἱππικός	i(ppiko/s	urn:cite2:hmt:lsj.chicago_md:n50721	a-s---fv-
ἱππόκροτα	i(ppo/krota	ἱππόκροτος	i(ppo/krotos	urn:cite2:hmt:lsj.chicago_md:n50785	n-p---nn-
ἱππόκροτα	i(ppo/krota	ἱππόκροτος	i(ppo/krotos	urn:cite2:hmt:lsj.chicago_md:n50785	n-p---nv-
ἱππόκροτα	i(ppo/krota	ἱππόκροτος	i(ppo/krotos	urn:cite2:hmt:lsj.chicago_md:n50785	n-p---na-
ἱστορουμένη	i(storoume/nh	ἱστορέω	i(store/w	urn:cite2:hmt:lsj.chicago_md:n51256	v-sppefn-
ἱστορουμένη	i(storoume/nh	ἱστορέω	i(store/w	urn:cite2:hmt:lsj.chicago_md:n51256	v-sppefv-
