Αἰγίσθου	*ai)gi/sqou	Αἴγισθος	*ai)/gisqos	n-s---mg-
ἐκπίνουσ’	e)kpi/nous'	ἐκπίνω	e)kpi/nw	v-pppamd-
ἐκπίνουσ’	e)kpi/nous'	ἐκπίνω	e)kpi/nw	v-pppand-
ἐκπίνουσ’	e)kpi/nous'	ἐκπίνω	e)kpi/nw	v3ppia---
ἐκπίνουσ’	e)kpi/nous'	ἐκπίνω	e)kpi/nw	v-pppafn-
ἐκπίνουσ’	e)kpi/nous'	ἐκπίνω	e)kpi/nw	v-pppafv-
ἐκριφθείς	e)krifqei/s	ἐκρίπτω	e)kri/ptw	v-sappmn-
ἐκριφθείς	e)krifqei/s	ἐκρίπτω	e)kri/ptw	v-sappmv-
ἐκτετίμηνται	e)kteti/mhntai	ἐκτιμάω	e)ktima/w	v3prie---
ἐκτησάμην	e)kthsa/mhn	κτάομαι	kta/omai	v1saim---
ἐκτησάμην	e)kthsa/mhn	κτέομαι	kte/omai	v1saie---
ἐκτρέπεις	e)ktre/peis	ἐκτρέπω	e)ktre/pw	v2spia---
ἐκτίμους	e)kti/mous	ἔκτιμος	e)/ktimos	n-p---ma-
ἐκτίμους	e)kti/mous	ἔκτιμος	e)/ktimos	n-p---fa-
ἐκτός	e)kto/s	ἐκτός	e)kto/s	d--------
ἐκφοβουμένη	e)kfoboume/nh	ἐκφοβέω	e)kfobe/w	v-sppefn-
ἐκφοβουμένη	e)kfoboume/nh	ἐκφοβέω	e)kfobe/w	v-sppefv-
ἐκφοβουμένη	e)kfoboume/nh	ἐκφοβέω	e)kfobe/w	v-sppefn-
ἐκφοβουμένη	e)kfoboume/nh	ἐκφοβέω	e)kfobe/w	v-sppefv-
ἐκφοβοῦ	e)kfobou=	ἐκφοβέω	e)kfobe/w	v2spme---
ἐκφοβοῦ	e)kfobou=	ἐκφοβέω	e)kfobe/w	v2spme---
ἐκφοβοῦ	e)kfobou=	ἐκφοβέω	e)kfobe/w	v2siie---
ἐκφοβοῦ	e)kfobou=	ἐκφοβέω	e)kfobe/w	v2siie---
ἐκφέρει	e)kfe/rei	ἐκφέρω	e)kfe/rw	v2spie---
ἐκφέρει	e)kfe/rei	ἐκφέρω	e)kfe/rw	v3spia---
ἐκχεῖ	e)kxei=	ἐκχέω	e)kxe/w	v2spie---
ἐκχεῖ	e)kxei=	ἐκχέω	e)kxe/w	v3spia---
ἐκχεῖ	e)kxei=	ἐκχέω	e)kxe/w	v2spie---
ἐκχεῖ	e)kxei=	ἐκχέω	e)kxe/w	v3spia---
ἐκόμπασας	e)ko/mpasas	κομπάζω	kompa/zw	v2saia---
ἐκόσμησ’	e)ko/smhs'	κοσμέω	kosme/w	v1saia---
ἐκόσμησ’	e)ko/smhs'	κοσμέω	kosme/w	v3saia---
ἐλευθερίας	e)leuqeri/as	ἐλευθερία	e)leuqeri/a	n-p---fa-
ἐλευθερίας	e)leuqeri/as	ἐλευθερία	e)leuqeri/a	n-s---fg-
ἐλευθέρα	e)leuqe/ra	ἐλεύθερος	e)leu/qeros	a-d---fn-
ἐλευθέρα	e)leuqe/ra	ἐλεύθερος	e)leu/qeros	a-d---fv-
ἐλευθέρα	e)leuqe/ra	ἐλεύθερος	e)leu/qeros	a-d---fa-
ἐλευθέρα	e)leuqe/ra	ἐλεύθερος	e)leu/qeros	a-s---fn-
ἐλευθέρα	e)leuqe/ra	ἐλεύθερος	e)leu/qeros	a-s---fv-
ἐλευθέραν	e)leuqe/ran	ἐλεύθερος	e)leu/qeros	a-s---fa-
ἐλευθέρως	e)leuqe/rws	ἐλεύθερος	e)leu/qeros	x--------
ἐλευθέρως	e)leuqe/rws	ἐλεύθερος	e)leu/qeros	a-p---ma-
ἐλευθέρως	e)leuqe/rws	ἐλεύθερος	e)leu/qeros	x--------
ἐλευθέρως	e)leuqe/rws	ἐλεύθερος	e)leu/qeros	n-p---ma-
ἐλευθέρως	e)leuqe/rws	ἐλεύθερος	e)leu/qeros	n-p---fa-
ἐλευθέρως	e)leuqe/rws	ἐλευθερόω	e)leuqero/w	v2siia---
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	a-s---ma-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	a-s---nn-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	a-s---nv-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	a-s---na-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	n-s---ma-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	n-s---fa-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	n-s---nn-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	n-s---nv-
ἐλεύθερον	e)leu/qeron	ἐλεύθερος	e)leu/qeros	n-s---na-
ἐλθεῖν	e)lqei=n	ἔρχομαι	e)/rxomai	v--ana---
ἐλθοῦσα	e)lqou=sa	ἔρχομαι	e)/rxomai	v-sapafn-
ἐλθοῦσα	e)lqou=sa	ἔρχομαι	e)/rxomai	v-sapafv-
ἐλθοῦσ’	e)lqou=s'	ἔρχομαι	e)/rxomai	v-sapafn-
ἐλθοῦσ’	e)lqou=s'	ἔρχομαι	e)/rxomai	v-sapafv-
ἐλθοῦσ’	e)lqou=s'	ἔρχομαι	e)/rxomai	v-papamd-
ἐλθοῦσ’	e)lqou=s'	ἔρχομαι	e)/rxomai	v-papand-
ἐλθοῦσ’	e)lqou=s'	ἔρχομαι	e)/rxomai	v-papafn-
ἐλθοῦσ’	e)lqou=s'	ἔρχομαι	e)/rxomai	v-papafv-
ἐλθόντος	e)lqo/ntos	ἔρχομαι	e)/rxomai	v-sapamg-
ἐλθόντος	e)lqo/ntos	ἔρχομαι	e)/rxomai	v-sapang-
ἐλθών	e)lqw/n	ἔρχομαι	e)/rxomai	v-sapamn-
ἐλλελειμμένον	e)lleleimme/non	ἐλλείπω	e)llei/pw	v-srpema-
ἐλλελειμμένον	e)lleleimme/non	ἐλλείπω	e)llei/pw	v-srpenn-
ἐλλελειμμένον	e)lleleimme/non	ἐλλείπω	e)llei/pw	v-srpenv-
ἐλλελειμμένον	e)lleleimme/non	ἐλλείπω	e)llei/pw	v-srpena-
ἐλπίδας	e)lpi/das	ἐλπίς	e)lpi/s	n-p---fa-
ἐλπίδων	e)lpi/dwn	ἐλπίς	e)lpi/s	n-p---fg-
ἐλπίδ’	e)lpi/d'	ἐλπίς	e)lpi/s	n-s---fa-
ἐλπίδ’	e)lpi/d'	ἐλπίς	e)lpi/s	n-s---fd-
ἐλπίδ’	e)lpi/d'	ἐλπίς	e)lpi/s	n-d---fn-
ἐλπίδ’	e)lpi/d'	ἐλπίς	e)lpi/s	n-d---fv-
ἐλπίδ’	e)lpi/d'	ἐλπίς	e)lpi/s	n-d---fa-
ἐλπίσιν	e)lpi/sin	ἐλπίς	e)lpi/s	n-p---fd-
ἐλπίσῃς	e)lpi/sh|s	ἐλπίζω	e)lpi/zw	v2sasa---
ἐλάνθαν’	e)la/nqan'	λανθάνω	lanqa/nw	v3siia---
ἐμασχαλίσθη	e)masxali/sqh	μασχαλίζω	masxali/zw	v3saip---
ἐμαυτήν	e)mauth/n	ἐμαυτοῦ	e)mautou=	p-s---fa-
ἐμαυτῆς	e)mauth=s	ἐμαυτοῦ	e)mautou=	p-s---fg-
ἐμβλέψασα	e)mble/yasa	ἐμβλέπω	e)mble/pw	v-sapafn-
ἐμβλέψασα	e)mble/yasa	ἐμβλέπω	e)mble/pw	v-sapafv-
ἐμεστώθη	e)mestw/qh	μεστόω	mesto/w	v3saip---
ἐμμανής	e)mmanh/s	ἐμμανής	e)mmanh/s	n-s---mn-
ἐμμανής	e)mmanh/s	ἐμμανής	e)mmanh/s	n-s---fn-
ἐμνήσθην	e)mnh/sqhn	μιμνήσκω	mimnh/skw	v3paip---
ἐμνήσθην	e)mnh/sqhn	μιμνήσκω	mimnh/skw	v1saip---
ἐμνήσθην	e)mnh/sqhn	μνάομαι	mna/omai	v3diie---
ἐμοί	e)moi/	ἐγώ	e)gw/	p-s---md-
ἐμοί	e)moi/	ἐγώ	e)gw/	p-s---fd-
ἐμοί	e)moi/	ἐμός	e)mo/s	a-p---mn-
ἐμοί	e)moi/	ἐμός	e)mo/s	a-p---mv-
ἐμούς	e)mou/s	ἐμός	e)mo/s	a-p---ma-
ἐμοῖς	e)moi=s	ἐμέω	e)me/w	v2sfoa---
ἐμοῖς	e)moi=s	ἐμέω	e)me/w	v2spoa---
ἐμοῖς	e)moi=s	ἐμός	e)mo/s	a-p---md-
ἐμοῖς	e)moi=s	ἐμός	e)mo/s	a-p---nd-
ἐμοῦ	e)mou=	ἐγώ	e)gw/	p-s---mg-
ἐμοῦ	e)mou=	ἐγώ	e)gw/	p-s---fg-
ἐμοῦ	e)mou=	ἐμέω	e)me/w	v2spme---
ἐμοῦ	e)mou=	ἐμέω	e)me/w	v2siie---
ἐμοῦ	e)mou=	ἐμός	e)mo/s	a-s---mg-
ἐμοῦ	e)mou=	ἐμός	e)mo/s	a-s---ng-
ἐμπαίει	e)mpai/ei	ἐμπαίω	e)mpai/w	v2spie---
ἐμπαίει	e)mpai/ei	ἐμπαίω	e)mpai/w	v3spia---
ἐμπορεύει	e)mporeu/ei	ἐμπορεύομαι	e)mporeu/omai	v2spie---
ἐμπορεύει	e)mporeu/ei	ἐμπορεύομαι	e)mporeu/omai	v2spie---
ἐμπορεύει	e)mporeu/ei	ἐμπορεύομαι	e)mporeu/omai	v3spia---
ἐμπρέπουσαν	e)mpre/pousan	ἐμπρέπω	e)mpre/pw	v-sppafa-
ἐμπίπτεις	e)mpi/pteis	ἐμπίτνω	e)mpi/tnw	v2spia---
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-p---nn-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-p---nv-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-p---na-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-d---mn-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-d---mv-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-d---ma-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-d---fn-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-d---fv-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-d---fa-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-d---nn-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-d---nv-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-d---na-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-s---ma-
ἐμφανῆ	e)mfanh=	ἐμφανής	e)mfanh/s	n-s---fa-
ἐμφανῶς	e)mfanw=s	ἐμφανής	e)mfanh/s	x--------
ἐμάς	e)ma/s	ἐμός	e)mo/s	a-p---fa-
ἐμέ	e)me/	ἐγώ	e)gw/	p-s---ma-
ἐμέ	e)me/	ἐγώ	e)gw/	p-s---fa-
ἐμέ	e)me/	ἐμός	e)mo/s	a-s---mv-
ἐμέν	e)me/n	εἰμί	ei)mi/	v--pna---
ἐμήν	e)mh/n	ἐμός	e)mo/s	a-s---fa-
ἐμόλετ’	e)mo/let'	βλώσκω	blw/skw	v3saim---
ἐμόλετ’	e)mo/let'	βλώσκω	blw/skw	v2paia---
ἐμόν	e)mo/n	ἐμός	e)mo/s	a-s---ma-
ἐμόν	e)mo/n	ἐμός	e)mo/s	a-s---nn-
ἐμόν	e)mo/n	ἐμός	e)mo/s	a-s---nv-
ἐμόν	e)mo/n	ἐμός	e)mo/s	a-s---na-
ἐμός	e)mo/s	ἐμός	e)mo/s	a-s---mn-
ἐμᾶν	e)ma=n	ἐμός	e)mo/s	a-p---mg-
ἐμᾶν	e)ma=n	ἐμός	e)mo/s	a-p---fg-
ἐμῆς	e)mh=s	ἐμέω	e)me/w	v2sfia---
ἐμῆς	e)mh=s	ἐμέω	e)me/w	v2spia---
ἐμῆς	e)mh=s	ἐμός	e)mo/s	a-s---fg-
ἐμῶν	e)mw=n	ἐμέω	e)me/w	v-sfpamn-
ἐμῶν	e)mw=n	ἐμέω	e)me/w	v-sppamn-
ἐμῶν	e)mw=n	ἐμός	e)mo/s	a-p---fg-
ἐμῶν	e)mw=n	ἐμός	e)mo/s	a-p---mg-
ἐμῶν	e)mw=n	ἐμός	e)mo/s	a-p---ng-
ἐν	e)n	ἐν	e)n	r--------
ἐν	e)n	εἰς	ei)s	r--------
ἐναντίων	e)nanti/wn	ἐναντίος	e)nanti/os	a-p---fg-
ἐναντίων	e)nanti/wn	ἐναντίος	e)nanti/os	a-p---mg-
ἐναντίων	e)nanti/wn	ἐναντίος	e)nanti/os	a-p---ng-
ἐναργῶς	e)nargw=s	ἐναργής	e)nargh/s	x--------
ἐνδίκους	e)ndi/kous	ἔνδικος	e)/ndikos	a-p---ma-
ἐνδίκους	e)ndi/kous	ἔνδικος	e)/ndikos	n-p---ma-
ἐνδίκους	e)ndi/kous	ἔνδικος	e)/ndikos	n-p---fa-
ἐνεγκών	e)negkw/n	φέρω	fe/rw	v-sapamn-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-pppann-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-pppanv-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-pppana-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-sppama-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-pppann-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-pppanv-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-pppana-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-sppama-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-sppamd-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-sppand-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v3ppia---
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-sppamd-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-sppand-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v3ppia---
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppamn-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppamv-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppama-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppann-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppanv-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppana-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppamn-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppamv-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppama-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppann-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppanv-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v-dppana-
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v3ppie---
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v3ppie---
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v3piie---
ἐνθακοῦντ’	e)nqakou=nt'	ἐνθακέω	e)nqake/w	v3piie---
ἐνθάδε	e)nqa/de	ἐνθάδε	e)nqa/de	d--------
ἐννέπειν	e)nne/pein	ἐνέπω	e)ne/pw	v--pna---
ἐννέπω	e)nne/pw	ἐνέπω	e)ne/pw	v1spsa---
ἐννέπω	e)nne/pw	ἐνέπω	e)ne/pw	v1spia---
ἐνσείσας	e)nsei/sas	ἐνσείω	e)nsei/w	v-sapamn-
ἐνσείσας	e)nsei/sas	ἐνσείω	e)nsei/w	v-sapamv-
ἐνταῦθα	e)ntau=qa	ἐνταῦθα	e)ntau=qa	d--------
ἐνταῦθ’	e)ntau=q'	ἐνταῦθα	e)ntau=qa	d--------
ἐντρέπει	e)ntre/pei	ἐντρέπω	e)ntre/pw	v2spie---
ἐντρέπει	e)ntre/pei	ἐντρέπω	e)ntre/pw	v3spia---
ἐντάφια	e)nta/fia	ἐντάφιος	e)nta/fios	n-p---nn-
ἐντάφια	e)nta/fia	ἐντάφιος	e)nta/fios	n-p---nv-
ἐντάφια	e)nta/fia	ἐντάφιος	e)nta/fios	n-p---na-
ἐντέτηκέ	e)nte/thke/	ἐντήκω	e)nth/kw	v2srma---
ἐντέτηκέ	e)nte/thke/	ἐντήκω	e)nth/kw	v3sria---
ἐνέβαλες	e)ne/bales	ἐμβάλλω	e)mba/llw	v2saia---
ἐνέρων	e)ne/rwn	ἔνεροι	e)/neroi	n-p---mg-
ἐνί	e)ni/	ἐν	e)n	r--------
ἐνῆν	e)nh=n	ἐν-εἰμί	e)n-ei)mi/	v1siia---
ἐνῆν	e)nh=n	ἐν-εἰμί	e)n-ei)mi/	v3piia---
ἐνῆν	e)nh=n	ἐν-εἰμί	e)n-ei)mi/	v3siia---
ἐνῆν	e)nh=n	ἐν-ἠμί	e)n-h)mi/	v1siia---
ἐξ	e)c	ἐκ	e)k	r--------
ἐξαιτούμεθα	e)caitou/meqa	ἐξαιτέω	e)caite/w	v1ppie---
ἐξαιτούμεθα	e)caitou/meqa	ἐξαιτέω	e)caite/w	v1ppie---
ἐξαιτούμεθα	e)caitou/meqa	ἐξαιτέω	e)caite/w	v1piie---
ἐξαιτούμεθα	e)caitou/meqa	ἐξαιτέω	e)caite/w	v1piie---
ἐξαμαρτάνειν	e)camarta/nein	ἐξαμαρτάνω	e)camarta/nw	v--pna---
ἐξαναγκάζει	e)canagka/zei	ἐξαναγκάζω	e)canagka/zw	v2spie---
ἐξαναγκάζει	e)canagka/zei	ἐξαναγκάζω	e)canagka/zw	v3spia---
ἐξαναγκάζει	e)canagka/zei	ἐξαναγκάζω	e)canagka/zw	v2spie---
ἐξαναγκάζει	e)canagka/zei	ἐξαναγκάζω	e)canagka/zw	v3spia---
ἐξαναστήσω	e)canasth/sw	ἐξανίστημι	e)cani/sthmi	v1sasa---
ἐξαναστήσω	e)canasth/sw	ἐξανίστημι	e)cani/sthmi	v1sfia---
ἐξαναστήσω	e)canasth/sw	ἐξανίστημι	e)cani/sthmi	v2saim---
ἐξαπαλλαχθήσεται	e)capallaxqh/setai	ἐξαπαλλάσσω	e)capalla/ssw	v3sfip---
ἐξαπαλλαχθήσεται	e)capallaxqh/setai	ἐξαπαλλάσσω	e)capalla/ssw	v3sfip---
ἐξαπώλεσας	e)capw/lesas	ἐξαπόλλυμι	e)capo/llumi	v2saia---
ἐξαφείλετο	e)cafei/leto	ἐξαφαιρέω	e)cafaire/w	v3saim---
ἐξειδέναι	e)ceide/nai	ἔξοιδα	e)/coida	v--rna---
ἐξεκίνησεν	e)ceki/nhsen	ἐκκινέω	e)kkine/w	v3saia---
ἐξεπίσταμαι	e)cepi/stamai	ἐξεπίσταμαι	e)cepi/stamai	v1spie---
ἐξερευνᾷς	e)cereuna=|s	ἐξερευνάω	e)cereuna/w	v2spsa---
ἐξερευνᾷς	e)cereuna=|s	ἐξερευνάω	e)cereuna/w	v2spia---
ἐξερευνᾷς	e)cereuna=|s	ἐξερευνάω	e)cereuna/w	v2spsa---
ἐξερευνᾷς	e)cereuna=|s	ἐξερευνάω	e)cereuna/w	v2spia---
ἐξερεῖ	e)cerei=	ἐξεράω	e)cera/w	v2spie---
ἐξερεῖ	e)cerei=	ἐξεράω	e)cera/w	v3spia---
ἐξερεῖ	e)cerei=	ἐξερέω	e)cere/w	v2spie---
ἐξερεῖ	e)cerei=	ἐξερέω	e)cere/w	v3spia---
ἐξερεῖ	e)cerei=	ἐξερέω1	e)cere/w1	v2sfim---
ἐξερεῖ	e)cerei=	ἐξερέω1	e)cere/w1	v3sfia---
ἐξερῶ	e)cerw=	ἐξεράω	e)cera/w	v2spme---
ἐξερῶ	e)cerw=	ἐξεράω	e)cera/w	v1spsa---
ἐξερῶ	e)cerw=	ἐξεράω	e)cera/w	v1spia---
ἐξερῶ	e)cerw=	ἐξεράω	e)cera/w	v1spsa---
ἐξερῶ	e)cerw=	ἐξεράω	e)cera/w	v1spia---
ἐξερῶ	e)cerw=	ἐξεράω	e)cera/w	v2spme---
ἐξερῶ	e)cerw=	ἐξεράω	e)cera/w	v1spsa---
ἐξερῶ	e)cerw=	ἐξεράω	e)cera/w	v1spia---
ἐξερῶ	e)cerw=	ἐξεράω	e)cera/w	v2siie---
ἐξερῶ	e)cerw=	ἐξεράω	e)cera/w	v2siie---
ἐξερῶ	e)cerw=	ἐξερέω	e)cere/w	v1spsa---
ἐξερῶ	e)cerw=	ἐξερέω	e)cere/w	v1spia---
ἐξερῶ	e)cerw=	ἐξερέω1	e)cere/w1	v1sfia---
ἐξεσωσάτην	e)ceswsa/thn	ἐκσῴζω	e)ksw/|zw	v3daia---
ἐξεσήμηνας	e)cesh/mhnas	ἐκσημαίνω	e)kshmai/nw	v2saia---
ἐξείργοι	e)cei/rgoi	ἐξέργω	e)ce/rgw	v3spoa---
ἐξεῖπας	e)cei=pas	ἐξεῖπον	e)cei=pon	v2saia---
ἐξηγουμένου	e)chgoume/nou	ἐξηγέομαι	e)chge/omai	v-sppemg-
ἐξηγουμένου	e)chgoume/nou	ἐξηγέομαι	e)chge/omai	v-sppeng-
ἐξηγουμένου	e)chgoume/nou	ἐξηγέομαι	e)chge/omai	v-sppmmg-
ἐξηγουμένου	e)chgoume/nou	ἐξηγέομαι	e)chge/omai	v-sppmng-
ἐξισοῖ	e)cisoi=	ἐξισόω	e)ciso/w	v2spie---
ἐξισοῖ	e)cisoi=	ἐξισόω	e)ciso/w	v3spoa---
ἐξισοῖ	e)cisoi=	ἐξισόω	e)ciso/w	v3spia---
ἐξισοῖ	e)cisoi=	ἐξισόω	e)ciso/w	v2spie---
ἐξισοῖ	e)cisoi=	ἐξισόω	e)ciso/w	v3spoa---
ἐξισοῖ	e)cisoi=	ἐξισόω	e)ciso/w	v3spia---
ἐξισοῦται	e)cisou=tai	ἐξισόω	e)ciso/w	v3spie---
ἐξισοῦται	e)cisou=tai	ἐξισόω	e)ciso/w	v3spie---
ἐξοδοιπορεῖν	e)codoiporei=n	ἐξοδοιπορέω	e)codoipore/w	v--pna---
ἐξοδοιπορεῖν	e)codoiporei=n	ἐξοδοιπορέω	e)codoipore/w	v--pna---
ἐξονειδίζει	e)coneidi/zei	ἐξονειδίζω	e)coneidi/zw	v2spie---
ἐξονειδίζει	e)coneidi/zei	ἐξονειδίζω	e)coneidi/zw	v3spia---
ἐξονειδίζει	e)coneidi/zei	ἐξονειδίζω	e)coneidi/zw	v2spie---
ἐξονειδίζει	e)coneidi/zei	ἐξονειδίζω	e)coneidi/zw	v3spia---
ἐξυβρίζει	e)cubri/zei	ἐξυβρίζω	e)cubri/zw	v2spie---
ἐξυβρίζει	e)cubri/zei	ἐξυβρίζω	e)cubri/zw	v3spia---
ἐξυβρίζει	e)cubri/zei	ἐξυβρίζω	e)cubri/zw	v2spie---
ἐξυβρίζει	e)cubri/zei	ἐξυβρίζω	e)cubri/zw	v3spia---
ἐξέμαξεν	e)ce/macen	ἐκμάσσω	e)kma/ssw	v3saia---
ἐξένισεν	e)ce/nisen	ξενίζω	ceni/zw	v3saia---
ἐξένισεν	e)ce/nisen	ἐκνίζω	e)kni/zw	v3saia---
ἐξέπεμπον	e)ce/pempon	ἐκπέμπω	e)kpe/mpw	v3piia---
ἐξέπεμπον	e)ce/pempon	ἐκπέμπω	e)kpe/mpw	v1siia---
ἐξέπεμψ’	e)ce/pemy'	ἐκπέμπω	e)kpe/mpw	v1saia---
ἐξέπεμψ’	e)ce/pemy'	ἐκπέμπω	e)kpe/mpw	v3saia---
ἐξέφυς	e)ce/fus	ἐκφύω	e)kfu/w	v2saia---
ἐξήκεις	e)ch/keis	ἐξήκω	e)ch/kw	v2spia---
ἐξήκουσ’	e)ch/kous'	ἐξακούω	e)cakou/w	v1saia---
ἐξήκουσ’	e)ch/kous'	ἐξακούω	e)cakou/w	v2slie---
ἐξήκουσ’	e)ch/kous'	ἐξακούω	e)cakou/w	v2srme---
ἐξήκουσ’	e)ch/kous'	ἐξακούω	e)cakou/w	v3saia---
ἐξήκουσ’	e)ch/kous'	ἐξακούω	e)cakou/w	v2srie---
ἐξήκουσ’	e)ch/kous'	ἐξήκω	e)ch/kw	v-sppafn-
ἐξήκουσ’	e)ch/kous'	ἐξήκω	e)ch/kw	v-sppafv-
ἐξήκουσ’	e)ch/kous'	ἐξήκω	e)ch/kw	v-pppamd-
ἐξήκουσ’	e)ch/kous'	ἐξήκω	e)ch/kw	v-pppand-
ἐξήκουσ’	e)ch/kous'	ἐξήκω	e)ch/kw	v3ppia---
ἐξήκουσ’	e)ch/kous'	ἐξήκω	e)ch/kw	v-pppafn-
ἐξήκουσ’	e)ch/kous'	ἐξήκω	e)ch/kw	v-pppafv-
ἐξίκοιτο	e)ci/koito	ἐξικνέομαι	e)cikne/omai	v3saom---
ἐξόδοις	e)co/dois	ἔξοδοσ1	e)/codos1	n-p---fd-
ἐξόδοις	e)co/dois	ἔξοδοσ2	e)/codos2	n-p---md-
ἐξόδοις	e)co/dois	ἔξοδοσ2	e)/codos2	n-p---fd-
ἐξόδοις	e)co/dois	ἔξοδοσ2	e)/codos2	n-p---nd-
ἐξόδῳ	e)co/dw|	ἔξοδοσ1	e)/codos1	n-s---fd-
ἐξόδῳ	e)co/dw|	ἔξοδοσ2	e)/codos2	n-s---md-
ἐξόδῳ	e)co/dw|	ἔξοδοσ2	e)/codos2	n-s---fd-
ἐξόδῳ	e)co/dw|	ἔξοδοσ2	e)/codos2	n-s---nd-
ἐξόν	e)co/n	ἔξεστι	e)/cesti	v-sppamv-
ἐξόν	e)co/n	ἔξεστι	e)/cesti	v-sppann-
ἐξόν	e)co/n	ἔξεστι	e)/cesti	v-sppanv-
ἐξόν	e)co/n	ἔξεστι	e)/cesti	v-sppana-
ἐξῄρετ’	e)ch/|ret'	ἐξαίρω	e)cai/rw	v3siie---
ἐξῄρετ’	e)ch/|ret'	ἐξαίρω	e)cai/rw	v2piia---
ἐξῆλθε	e)ch=lqe	ἐξέρχομαι	e)ce/rxomai	v3saia---
ἐξῆλθε	e)ch=lqe	ἐξέρχομαι	e)ce/rxomai	v3saia---
ἐξῆλθεν	e)ch=lqen	ἐξέρχομαι	e)ce/rxomai	v3saia---
ἐξῆλθεν	e)ch=lqen	ἐξέρχομαι	e)ce/rxomai	v3saia---
ἐξῆλθες	e)ch=lqes	ἐξέρχομαι	e)ce/rxomai	v2saia---
ἐξῆρχες	e)ch=rxes	ἐξάρχω	e)ca/rxw	v2siia---
ἐπαινεῖν	e)painei=n	ἐπαινέω	e)paine/w	v--pna---
