Αἰγίσθου	*ai)gi/sqou	Αἴγισθος	*ai)/gisqos	n-s---mg-
ἔχει	e)/xei	ἔχω	e)/xw	v3spia---
ἔχει	e)/xei	χάω	xa/w	v3siia---
ἔχει	e)/xei	χέω	xe/w	v3siia---
ἔχειν	e)/xein	ἔχω	e)/xw	v--pna---
ἔχεις	e)/xeis	ἔχις	e)/xis	n-p---mn-
ἔχεις	e)/xeis	ἔχις	e)/xis	n-p---mv-
ἔχεις	e)/xeis	ἔχις	e)/xis	n-p---mn-
ἔχεις	e)/xeis	ἔχις	e)/xis	n-p---ma-
ἔχεις	e)/xeis	ἔχω	e)/xw	v2spia---
ἔχεις	e)/xeis	χάω	xa/w	v2siia---
ἔχεις	e)/xeis	χέω	xe/w	v2siia---
ἔχθιστος	e)/xqistos	ἔχθιστος	e)/xqistos	a-s---mn-
ἔχθραν	e)/xqran	ἔχθρα	e)/xqra	n-s---fa-
ἔχθραν	e)/xqran	ἔχθρη	e)/xqrh	n-s---fa-
ἔχοι	e)/xoi	ἔχω	e)/xw	v3spoa---
ἔχοντες	e)/xontes	ἔχω	e)/xw	v-pppamn-
ἔχοντες	e)/xontes	ἔχω	e)/xw	v-pppamv-
ἔχουσα	e)/xousa	ἔχω	e)/xw	v-sppafn-
ἔχουσα	e)/xousa	ἔχω	e)/xw	v-sppafv-
ἔχουσαι	e)/xousai	ἔχω	e)/xw	v-pppafn-
ἔχουσαι	e)/xousai	ἔχω	e)/xw	v-pppafv-
ἔχουσι	e)/xousi	ἔχω	e)/xw	v-pppamd-
ἔχουσι	e)/xousi	ἔχω	e)/xw	v-pppand-
ἔχουσι	e)/xousi	ἔχω	e)/xw	v3ppia---
ἔχουσιν	e)/xousin	ἔχω	e)/xw	v-pppamd-
ἔχουσιν	e)/xousin	ἔχω	e)/xw	v-pppand-
ἔχουσιν	e)/xousin	ἔχω	e)/xw	v3ppia---
ἔχρησας	e)/xrhsas	χράω2	xra/w2	v2saia---
ἔχρησέ	e)/xrhse/	χράω2	xra/w2	v3saia---
ἔχω	e)/xw	ἔχω	e)/xw	v1spsa---
ἔχω	e)/xw	ἔχω	e)/xw	v1spia---
ἔχω	e)/xw	χόω	xo/w	v3siia---
ἔχων	e)/xwn	ἔχω	e)/xw	v-sppamn-
ἔχων	e)/xwn	χάω	xa/w	v3piia---
ἔχων	e)/xwn	χάω	xa/w	v1siia---
ἔχων	e)/xwn	χόω	xo/w	v3piia---
ἔχων	e)/xwn	χόω	xo/w	v1siia---
ἔχῃ	e)/xh|	ἔχις	e)/xis	n-s---md-
ἔχῃ	e)/xh|	ἔχω	e)/xw	v2spse---
ἔχῃ	e)/xh|	ἔχω	e)/xw	v2spie---
ἔχῃ	e)/xh|	ἔχω	e)/xw	v3spsa---
ἕδραι	e(/drai	ἕδρα	e(/dra	n-p---fn-
ἕδραι	e(/drai	ἕδρα	e(/dra	n-p---fv-
ἕδραι	e(/drai	ἕδρα	e(/dra	n-s---fd-
ἕδραισιν	e(/draisin	ἕδρα	e(/dra	n-p---fd-
ἕδραν	e(/dran	ἕδρα	e(/dra	n-s---fa-
ἕδρᾳ	e(/dra|	ἕδρα	e(/dra	n-p---fn-
ἕδρᾳ	e(/dra|	ἕδρα	e(/dra	n-p---fv-
ἕδρᾳ	e(/dra|	ἕδρα	e(/dra	n-s---fd-
ἕζοντ’	e(/zont'	ἕζομαι	e(/zomai	v3paim---
ἕζοντ’	e(/zont'	ἕζομαι	e(/zomai	v3piie---
ἕζοντ’	e(/zont'	ἕζομαι	e(/zomai	v3ppie---
ἕκατι	e(/kati	ἕκητι	e(/khti	d--------
ἕν	e(/n	εἷς	ei(=s	n-s---nn-
ἕν	e(/n	εἷς	ei(=s	n-s---nv-
ἕν	e(/n	εἷς	ei(=s	n-s---na-
ἕν	e(/n	ἵημι	i(/hmi	v3paia---
ἕν	e(/n	ἵημι	i(/hmi	v-sapann-
ἕν	e(/n	ἵημι	i(/hmi	v-sapanv-
ἕν	e(/n	ἵημι	i(/hmi	v-sapana-
ἕνα	e(/na	ἕνος	e(/nos	a-p---nn-
ἕνα	e(/na	ἕνος	e(/nos	a-p---nv-
ἕνα	e(/na	ἕνος	e(/nos	a-p---na-
ἕνα	e(/na	ἕνος	e(/nos	a-d---fn-
ἕνα	e(/na	ἕνος	e(/nos	a-d---fv-
ἕνα	e(/na	ἕνος	e(/nos	a-d---fa-
ἕνα	e(/na	ἕνος	e(/nos	a-s---fn-
ἕνα	e(/na	ἕνος	e(/nos	a-s---fv-
ἕνα	e(/na	εἷς	ei(=s	n-s---ma-
ἕνεκεν	e(/neken	ἕνεκα	e(/neka	r--------
ἕν’	e(/n'	ἕνος	e(/nos	a-p---nn-
ἕν’	e(/n'	ἕνος	e(/nos	a-p---nv-
ἕν’	e(/n'	ἕνος	e(/nos	a-p---na-
ἕν’	e(/n'	ἕνος	e(/nos	a-s---mv-
ἕν’	e(/n'	ἕνος	e(/nos	a-p---fn-
ἕν’	e(/n'	ἕνος	e(/nos	a-p---fv-
ἕν’	e(/n'	ἕνος	e(/nos	a-s---fd-
ἕν’	e(/n'	εἷς	ei(=s	n-s---ma-
ἕξεις	e(/ceis	ἕξις	e(/cis	n-p---fn-
ἕξεις	e(/ceis	ἕξις	e(/cis	n-p---fv-
ἕξεις	e(/ceis	ἕξις	e(/cis	n-p---fn-
ἕξεις	e(/ceis	ἕξις	e(/cis	n-p---fa-
ἕξεις	e(/ceis	ἔχω	e)/xw	v2sfia---
ἕξοις	e(/cois	ἔχω	e)/xw	v2sfoa---
ἕξω	e(/cw	ἔχω	e)/xw	v1sfia---
ἕρκεσιν	e(/rkesin	ἕρκος	e(/rkos	n-p---nd-
ἕρπει	e(/rpei	ἕρπω	e(/rpw	v2spie---
ἕρπει	e(/rpei	ἕρπω	e(/rpw	v3spia---
ἕσπερα	e(/spera	ἕσπερος	e(/speros	n-p---nn-
ἕσπερα	e(/spera	ἕσπερος	e(/speros	n-p---nv-
ἕσπερα	e(/spera	ἕσπερος	e(/speros	n-p---na-
ἕστηκα	e(/sthka	ἵστημι	i(/sthmi	v1sria---
ἕτοιμοι	e(/toimoi	ἑτοῖμος	e(toi=mos	a-p---mn-
ἕτοιμοι	e(/toimoi	ἑτοῖμος	e(toi=mos	a-p---mv-
ἕτοιμοι	e(/toimoi	ἑτοῖμος	e(toi=mos	n-p---mn-
ἕτοιμοι	e(/toimoi	ἑτοῖμος	e(toi=mos	n-p---mv-
ἕτοιμοι	e(/toimoi	ἑτοῖμος	e(toi=mos	n-p---fn-
ἕτοιμοι	e(/toimoi	ἑτοῖμος	e(toi=mos	n-p---fv-
ἕως	e(/ws	ἕως	e(/ws	c--------
ἕως	e(/ws	ἠώς	h)w/s	n-p---fa-
ἕως	e(/ws	ἠώς	h)w/s	n-p---fn-
ἕως	e(/ws	ἠώς	h)w/s	n-p---fv-
ἕως	e(/ws	ἠώς	h)w/s	n-s---fg-
ἕως	e(/ws	ἠώς	h)w/s	n-s---fn-
Ἐκ	*)ek	ἐκ	e)k	r--------
Ἑλλανίδος	*(ellani/dos	Ἑλληνίς	*(ellhni/s	n-s---fg-
Ἑλληνίδων	*(ellhni/dwn	Ἑλληνίς	*(ellhni/s	n-p---fg-
Ἑλλάδι	*(ella/di	Ἑλλάς	*(ella/s	n-s---fd-
Ἑλλάδος	*(ella/dos	Ἑλλάς	*(ella/s	n-s---fg-
Ἑλλάς	*(ella/s	Ἑλλάς	*(ella/s	n-s---fn-
Ἑλλάς	*(ella/s	ἑλλά	e(lla/	n-p---fa-
Ἑλένη	*(ele/nh	Ἑλένη	*(ele/nh	n-s---fn-
Ἑλένη	*(ele/nh	Ἑλένη	*(ele/nh	n-s---fv-
Ἑλένη	*(ele/nh	ἑλένη	e(le/nh	n-s---fn-
Ἑλένη	*(ele/nh	ἑλένη	e(le/nh	n-s---fv-
Ἑλένης	*(ele/nhs	Ἑλένη	*(ele/nh	n-s---fg-
Ἑλένης	*(ele/nhs	ἑλένη	e(le/nh	n-s---fg-
Ἑρμᾷ	*(erma=|	Ἑρμῆς	*(ermh=s	n-s---md-
Ἑρμᾷ	*(erma=|	ἑρμάζω	e(rma/zw	v2sfim---
Ἑρμᾷ	*(erma=|	ἑρμάζω	e(rma/zw	v3sfia---
Ἕκτορος	*(/ektoros	Ἕκτωρ	*(/ektwr	n-s---mg-
Ἕκτορος	*(/ektoros	ἕκτωρ	e(/ktwr	n-s---mg-
Ἕκτορος	*(/ektoros	ἕκτωρ	e(/ktwr	n-s---fg-
Ἕλλησιν	*(/ellhsin	Ἕλλην	*(/ellhn	n-p---md-
Ἕλλησιν	*(/ellhsin	Ἕλλην	*(/ellhn	n-p---fd-
ἠγριώμην	h)griw/mhn	ἀγριάω	a)gria/w	v1siie---
ἠγριώμην	h)griw/mhn	ἀγριόω	a)grio/w	v1siie---
ἠγριώμην	h)griw/mhn	ἀγριόω	a)grio/w	v1slie---
ἠγόρευε	h)go/reue	ἀγορεύω	a)goreu/w	v3siia---
ἠδικημένη	h)dikhme/nh	ἀδικέω	a)dike/w	v-srpefn-
ἠδικημένη	h)dikhme/nh	ἀδικέω	a)dike/w	v-srpefv-
ἠδικημένος	h)dikhme/nos	ἀδικέω	a)dike/w	v-srpemn-
ἠδίκεις	h)di/keis	ἀδικέω	a)dike/w	v2siia---
ἠδίκησ’	h)di/khs'	ἀδικέω	a)dike/w	v1saia---
ἠδίκησ’	h)di/khs'	ἀδικέω	a)dike/w	v2slie---
ἠδίκησ’	h)di/khs'	ἀδικέω	a)dike/w	v2srme---
ἠδίκησ’	h)di/khs'	ἀδικέω	a)dike/w	v3saia---
ἠδίκησ’	h)di/khs'	ἀδικέω	a)dike/w	v2srie---
ἠκούσατ’	h)kou/sat'	ἀκούω	a)kou/w	v3saim---
ἠκούσατ’	h)kou/sat'	ἀκούω	a)kou/w	v2paia---
ἠλάλαζε	h)la/laze	ἀλαλάζω	a)lala/zw	v3siia---
ἠνεσχόμην	h)nesxo/mhn	ἀνέχω	a)ne/xw	v1saim---
ἠνέσχετο	h)ne/sxeto	ἀνέχω	a)ne/xw	v3saim---
ἠνέσχετ’	h)ne/sxet'	ἀνέχω	a)ne/xw	v3saim---
ἠνέσχετ’	h)ne/sxet'	ἀνέχω	a)ne/xw	v2paia---
ἠξίου	h)ci/ou	ἀξιόω	a)cio/w	v3siia---
ἠξίου	h)ci/ou	ἐξιόω	e)cio/w	v3siia---
ἠπάτα	h)pa/ta	ἀπατάω	a)pata/w	v3siia---
ἠπίστατο	h)pi/stato	ἐπίσταμαι	e)pi/stamai	v3siie---
ἠρκέσατον	h)rke/saton	ἀρκέω	a)rke/w	v2daia---
ἠτιμασμένος	h)timasme/nos	ἀτιμάζω	a)tima/zw	v-srpemn-
ἡ	h(	ὁ	o(	l-s---fn-
ἡ	h(	ὁ	o(	l-s---fv-
ἡγεμών	h(gemw/n	ἡγεμών	h(gemw/n	n-s---mn-
ἡγεμών	h(gemw/n	ἡγεμών	h(gemw/n	n-s---mv-
ἡγεμών	h(gemw/n	ἡγεμών	h(gemw/n	n-s---fn-
ἡγεμών	h(gemw/n	ἡγεμών	h(gemw/n	n-s---fv-
ἡγεῖσθαι	h(gei=sqai	ἡγέομαι	h(ge/omai	v--pnm---
ἡγεῖται	h(gei=tai	ἡγέομαι	h(ge/omai	v3spim---
ἡγνίσμεθα	h(gni/smeqa	ἁγνίζω	a(gni/zw	v1plie---
ἡγνίσμεθα	h(gni/smeqa	ἁγνίζω	a(gni/zw	v1prie---
ἡγοῦ	h(gou=	ἁγέομαι	a(ge/omai	v2siie---
ἡγοῦ	h(gou=	ἡγέομαι	h(ge/omai	v2siim---
ἡγοῦ	h(gou=	ἡγέομαι	h(ge/omai	v2spmm---
ἡγοῦ	h(gou=	ἡγέομαι	h(ge/omai	v2siim---
ἡγοῦ	h(gou=	ἡγέομαι	h(ge/omai	v2siim---
ἡγοῦ	h(gou=	ἡγός	h(go/s	n-s---mg-
ἡγοῦμαι	h(gou=mai	ἡγέομαι	h(ge/omai	v1spim---
ἡδονάς	h(dona/s	ἡδονά	h(dona/	n-p---fa-
ἡδονάς	h(dona/s	ἡδονή	h(donh/	n-p---fa-
ἡδίστων	h(di/stwn	ἡδύς	h(du/s	a-p---fg-
ἡδίστων	h(di/stwn	ἡδύς	h(du/s	a-p---mg-
ἡδίστων	h(di/stwn	ἡδύς	h(du/s	a-p---ng-
ἡδύ	h(du/	ἡδύς	h(du/s	a-s---mv-
ἡδύ	h(du/	ἡδύς	h(du/s	a-s---nn-
ἡδύ	h(du/	ἡδύς	h(du/s	a-s---nv-
ἡδύ	h(du/	ἡδύς	h(du/s	a-s---na-
ἡδύ	h(du/	ἡδύς	h(du/s	n-s---mv-
ἡδύ	h(du/	ἡδύς	h(du/s	n-s---nn-
ἡδύ	h(du/	ἡδύς	h(du/s	n-s---nv-
ἡδύ	h(du/	ἡδύς	h(du/s	n-s---na-
ἡδύθροον	h(du/qroon	ἡδύθροος	h(du/qroos	n-s---ma-
ἡδύθροον	h(du/qroon	ἡδύθροος	h(du/qroos	n-s---fa-
ἡδύθροον	h(du/qroon	ἡδύθροος	h(du/qroos	n-s---nn-
ἡδύθροον	h(du/qroon	ἡδύθροος	h(du/qroos	n-s---nv-
ἡδύθροον	h(du/qroon	ἡδύθροος	h(du/qroos	n-s---na-
ἡδύθροον	h(du/qroon	ἡδύθρους	h(du/qrous	n-s---ma-
ἡδύθροον	h(du/qroon	ἡδύθρους	h(du/qrous	n-s---fa-
ἡδύθροον	h(du/qroon	ἡδύθρους	h(du/qrous	n-s---nn-
ἡδύθροον	h(du/qroon	ἡδύθρους	h(du/qrous	n-s---nv-
ἡδύθροον	h(du/qroon	ἡδύθρους	h(du/qrous	n-s---na-
ἡλίου	h(li/ou	ἥλιος	h(/lios	n-s---mg-
ἡλίου	h(li/ou	ἡλιόω	h(lio/w	v3siia---
ἡλίου	h(li/ou	ἡλιόω	h(lio/w	v2spma---
ἡλίου	h(li/ou	ἡλιόω	h(lio/w	v3siia---
ἡλίους	h(li/ous	ἥλιος	h(/lios	n-p---ma-
ἡλίους	h(li/ous	ἡλιόω	h(lio/w	v2siia---
ἡλίους	h(li/ous	ἡλιόω	h(lio/w	v2siia---
ἡμέραν	h(me/ran	ἥμερος	h(/meros	a-s---fa-
ἡμέραν	h(me/ran	ἡμέρα	h(me/ra	n-s---fa-
ἡμέρᾳ	h(me/ra|	ἥμερος	h(/meros	a-s---fd-
ἡμέρᾳ	h(me/ra|	ἡμέρα	h(me/ra	n-p---fn-
ἡμέρᾳ	h(me/ra|	ἡμέρα	h(me/ra	n-p---fv-
ἡμέρᾳ	h(me/ra|	ἡμέρα	h(me/ra	n-s---fd-
ἡμᾶς	h(ma=s	ἐγώ	e)gw/	p-p---ma-
ἡμᾶς	h(ma=s	ἐγώ	e)gw/	p-p---fa-
ἡμᾶς	h(ma=s	ἡμός	h(mo/s	a-s---fg-
ἡμῖν	h(mi=n	ἐγώ	e)gw/	p-p---md-
ἡμῖν	h(mi=n	ἐγώ	e)gw/	p-p---fd-
ἡμῶν	h(mw=n	ἐγώ	e)gw/	p-p---mg-
ἡμῶν	h(mw=n	ἐγώ	e)gw/	p-p---fg-
ἡμῶν	h(mw=n	ἡμός	h(mo/s	a-p---fg-
ἡμῶν	h(mw=n	ἡμός	h(mo/s	a-p---mg-
ἡμῶν	h(mw=n	ἡμός	h(mo/s	a-p---ng-
ἡνίκα	h(ni/ka	ἡνίκα	h(ni/ka	d--------
ἡνίχ’	h(ni/x'	ἡνίκα	h(ni/ka	d--------
ἡσθήσεταί	h(sqh/setai/	ἥδομαι	h(/domai	v3sfip---
ἤ	h)/	ἤ1	h)/1	c--------
ἤ	h)/	ἤ2	h)/2	x--------
ἤδη	h)/dh	ἤδη	h)/dh	d--------
ἤδη	h)/dh	ἦδος	h)=dos	n-p---nn-
ἤδη	h)/dh	ἦδος	h)=dos	n-p---nv-
ἤδη	h)/dh	ἦδος	h)=dos	n-p---na-
ἤδη	h)/dh	ἦδος	h)=dos	n-d---nn-
ἤδη	h)/dh	ἦδος	h)=dos	n-d---nv-
ἤδη	h)/dh	ἦδος	h)=dos	n-d---na-
ἤθελον	h)/qelon	ἐθέλω	e)qe/lw	v3piia---
ἤθελον	h)/qelon	ἐθέλω	e)qe/lw	v1siia---
ἤθεσιν	h)/qesin	ἦθος	h)=qos	n-p---nd-
ἤθρει	h)/qrei	ἀθρέω	a)qre/w	v3siia---
ἤκουες	h)/koues	ἀκούω	a)kou/w	v2siia---
ἤκουσα	h)/kousa	ἀκούω	a)kou/w	v1saia---
ἤκουσαν	h)/kousan	ἀκούω	a)kou/w	v3paia---
ἤκουσας	h)/kousas	ἀκούω	a)kou/w	v2saia---
ἤλασ’	h)/las'	ἐλαύνω	e)lau/nw	v1saia---
ἤλασ’	h)/las'	ἐλαύνω	e)lau/nw	v3saia---
ἤλπιζεν	h)/lpizen	ἐλπίζω	e)lpi/zw	v3siia---
ἤλπισα	h)/lpisa	ἐλπίζω	e)lpi/zw	v1saia---
ἤλπισας	h)/lpisas	ἐλπίζω	e)lpi/zw	v2saia---
ἤλυθες	h)/luqes	ἔρχομαι	e)/rxomai	v2saia---
ἤλυθον	h)/luqon	ἔρχομαι	e)/rxomai	v3paia---
ἤλυθον	h)/luqon	ἔρχομαι	e)/rxomai	v1saia---
ἤν	h)/n	ἐάν	e)a/n	c--------
ἤν	h)/n	ἤν	h)/n	x--------
ἤρου	h)/rou	ἀρόω	a)ro/w	v3siia---
ἤρου	h)/rou	αἴρω	ai)/rw	v2saim---
ἤρου	h)/rou	ἔρομαι	e)/romai	v2saim---
ἤρου	h)/rou	ἦρος	h)=ros	n-s---mg-
ἤσπαιρεν	h)/spairen	ἀσπαίρω	a)spai/rw	v3siia---
ἥ	h(/	ὁ	o(	l-s---fn-
ἥ	h(/	ὁ	o(	l-s---fv-
ἥ	h(/	ὅς	o(/s	p-s---fn-
ἥβης	h(/bhs	ἅπτω	a(/ptw	v2saip---
ἥβης	h(/bhs	ἥβη	h(/bh	n-s---fg-
ἥβης	h(/bhs	ἡβάω	h(ba/w	v2siia---
ἥβης	h(/bhs	ἡβάω	h(ba/w	v2siia---
ἥβης	h(/bhs	ἡβάω	h(ba/w	v2siia---
ἥβης	h(/bhs	ἡβάω	h(ba/w	v2spia---
ἥβης	h(/bhs	ἡβάω	h(ba/w	v2siia---
ἥδε	h(/de	ὅδε	o(/de	n-s---fn-
ἥδεται	h(/detai	ἥδομαι	h(/domai	v3spie---
ἥκει	h(/kei	ἥκω	h(/kw	v2spie---
ἥκει	h(/kei	ἥκω	h(/kw	v3spia---
ἥκεις	h(/keis	ἥκω	h(/kw	v2spia---
ἥκιστ’	h(/kist'	ἥκιστος	h(/kistos	a-p---nn-
ἥκιστ’	h(/kist'	ἥκιστος	h(/kistos	a-p---nv-
ἥκιστ’	h(/kist'	ἥκιστος	h(/kistos	a-p---na-
ἥκιστ’	h(/kist'	ἥκιστος	h(/kistos	a-s---mv-
ἥκιστ’	h(/kist'	ἥκιστος	h(/kistos	a-p---fn-
ἥκιστ’	h(/kist'	ἥκιστος	h(/kistos	a-p---fv-
ἥκομεν	h(/komen	ἥκω	h(/kw	v1piia---
ἥκομεν	h(/komen	ἥκω	h(/kw	v1ppia---
ἥκομεν	h(/komen	ἥκω	h(/kw	v1piia---
ἥκουσ’	h(/kous'	ἥκω	h(/kw	v-sppafn-
ἥκουσ’	h(/kous'	ἥκω	h(/kw	v-sppafv-
ἥκουσ’	h(/kous'	ἥκω	h(/kw	v-pppamd-
ἥκουσ’	h(/kous'	ἥκω	h(/kw	v-pppand-
ἥκουσ’	h(/kous'	ἥκω	h(/kw	v3ppia---
ἥκουσ’	h(/kous'	ἥκω	h(/kw	v-pppafn-
ἥκουσ’	h(/kous'	ἥκω	h(/kw	v-pppafv-
ἥκω	h(/kw	ἥκω	h(/kw	v1spsa---
ἥκω	h(/kw	ἥκω	h(/kw	v1spia---
ἥκω	h(/kw	ἵημι	i(/hmi	v2saim---
ἥκω	h(/kw	ἵημι	i(/hmi	v2saim---
ἥλιχ’	h(/lix'	ἁλίζω1	a(li/zw1	v1sria---
ἥλιχ’	h(/lix'	ἁλίζω1	a(li/zw1	v2srma---
ἥλιχ’	h(/lix'	ἁλίζω1	a(li/zw1	v3sria---
ἥλιχ’	h(/lix'	ἁλίζω1	a(li/zw1	v1sria---
ἥλιχ’	h(/lix'	ἁλίζω1	a(li/zw1	v2srma---
ἥλιχ’	h(/lix'	ἁλίζω1	a(li/zw1	v3sria---
ἥλιχ’	h(/lix'	ἁλίζω2	a(li/zw2	v1sria---
ἥλιχ’	h(/lix'	ἁλίζω2	a(li/zw2	v2srma---
ἥλιχ’	h(/lix'	ἁλίζω2	a(li/zw2	v3sria---
ἥλιχ’	h(/lix'	ἁλίζω2	a(li/zw2	v1sria---
ἥλιχ’	h(/lix'	ἁλίζω2	a(li/zw2	v2srma---
ἥλιχ’	h(/lix'	ἁλίζω2	a(li/zw2	v3sria---
ἥλιχ’	h(/lix'	ἑλίσσω	e(li/ssw	v1sria---
ἥλιχ’	h(/lix'	ἑλίσσω	e(li/ssw	v2srma---
ἥλιχ’	h(/lix'	ἑλίσσω	e(li/ssw	v3sria---
ἥλιχ’	h(/lix'	ἧλιξ	h(=lic	n-s---ma-
ἥλιχ’	h(/lix'	ἧλιξ	h(=lic	n-s---fa-
ἥλιχ’	h(/lix'	ἧλιξ	h(=lic	n-s---md-
ἥλιχ’	h(/lix'	ἧλιξ	h(=lic	n-s---fd-
ἥλιχ’	h(/lix'	ἧλιξ	h(=lic	n-d---mn-
ἥλιχ’	h(/lix'	ἧλιξ	h(=lic	n-d---mv-
ἥλιχ’	h(/lix'	ἧλιξ	h(=lic	n-d---ma-
ἥλιχ’	h(/lix'	ἧλιξ	h(=lic	n-d---fn-
ἥλιχ’	h(/lix'	ἧλιξ	h(=lic	n-d---fv-
ἥλιχ’	h(/lix'	ἧλιξ	h(=lic	n-d---fa-
ἥν	h(/n	ὅς	o(/s	p-s---fa-
ἥνπερ	h(/nper	ὅς	o(/s	p-s---fa-
ἥντινα	h(/ntina	ὅστις	o(/stis	p-s---fa-
ἥξει	h(/cei	ἥκω	h(/kw	v3sasa---
ἥξει	h(/cei	ἥκω	h(/kw	v2sfim---
ἥξει	h(/cei	ἥκω	h(/kw	v3sfia---
ἥξεις	h(/ceis	ἥκω	h(/kw	v2sasa---
ἥξεις	h(/ceis	ἥκω	h(/kw	v2sfia---
ἥξετ’	h(/cet'	ἥκω	h(/kw	v2pasa---
ἥξετ’	h(/cet'	ἥκω	h(/kw	v2pfia---
ἥξετ’	h(/cet'	ἥκω	h(/kw	v3sasm---
ἥξετ’	h(/cet'	ἥκω	h(/kw	v3sfim---
ἥξουσιν	h(/cousin	ἥκω	h(/kw	v3pasa---
ἥξουσιν	h(/cousin	ἥκω	h(/kw	v-pfpamd-
ἥξουσιν	h(/cousin	ἥκω	h(/kw	v-pfpand-
ἥξουσιν	h(/cousin	ἥκω	h(/kw	v3pfia---
ἥπερ	h(/per	ὁ	o(	l-s---fn-
ἥπερ	h(/per	ὁ	o(	l-s---fv-
ἥπερ	h(/per	ὅς	o(/s	p-s---fn-
ἥρμοζε	h(/rmoze	ἁρμόζω	a(rmo/zw	v3siia---
ἥρπαστο	h(/rpasto	ἁρπάζω	a(rpa/zw	v3slie---
ἥσθη	h(/sqh	ἕζομαι	e(/zomai	v3saip---
ἥσθη	h(/sqh	ἥδομαι	h(/domai	v3saip---
ἥσθη	h(/sqh	ἥδομαι	h(/domai	v3saip---
ἥσθη	h(/sqh	ἥδομαι	h(/domai	v3saip---
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	a-p---nn-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	a-p---nv-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	a-p---na-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	a-s---ma-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	a-s---fa-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	a-s----d-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	a-d----n-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	a-d----v-
ἥσσον’	h(/sson'	ἥσσων	h(/sswn	a-d----a-
ἥτις	h(/tis	ὅστις	o(/stis	p-s---fn-
ἦ	h)=	εἰμί	ei)mi/	v1siia---
ἦ	h)=	ἦ	h)=	d--------
ἦ	h)=	ἠμί	h)mi/	v3siia---
ἦγεν	h)=gen	ἄγω	a)/gw	v3siia---
ἦγεν	h)=gen	ἔσσομαι	e)/ssomai	v3paie---
ἦγ’	h)=g'	ἄγω	a)/gw	v3siia---
ἦθος	h)=qos	ἦθος	h)=qos	n-s---nn-
ἦθος	h)=qos	ἦθος	h)=qos	n-s---nv-
ἦθος	h)=qos	ἦθος	h)=qos	n-s---na-
ἦλθε	h)=lqe	ἔρχομαι	e)/rxomai	v3saia---
ἦλθε	h)=lqe	ἔρχομαι	e)/rxomai	v3saia---
ἦλθεν	h)=lqen	ἔρχομαι	e)/rxomai	v3saia---
ἦλθεν	h)=lqen	ἔρχομαι	e)/rxomai	v3saia---
ἦλθες	h)=lqes	ἔρχομαι	e)/rxomai	v2saia---
ἦλθον	h)=lqon	ἔρχομαι	e)/rxomai	v3paia---
ἦλθον	h)=lqon	ἔρχομαι	e)/rxomai	v1saia---
ἦλθές	h)=lqe/s	ἔρχομαι	e)/rxomai	v2saia---
ἦλθ’	h)=lq'	ἔρχομαι	e)/rxomai	v1saia---
ἦλθ’	h)=lq'	ἔρχομαι	e)/rxomai	v3saia---
ἦλθ’	h)=lq'	ἔρχομαι	e)/rxomai	v3saia---
ἦμαρ	h)=mar	ἦμαρ	h)=mar	n-s---nn-
ἦμαρ	h)=mar	ἦμαρ	h)=mar	n-s---nv-
ἦμαρ	h)=mar	ἦμαρ	h)=mar	n-s---na-
ἦμεν	h)=men	εἰμί	ei)mi/	v1piia---
ἦν	h)=n	εἰμί	ei)mi/	v1siia---
ἦν	h)=n	εἰμί	ei)mi/	v3piia---
ἦν	h)=n	εἰμί	ei)mi/	v3siia---
ἦν	h)=n	ἠμί	h)mi/	v1siia---
ἦραν	h)=ran	αἴρω	ai)/rw	v3paia---
ἧπαρ	h(=par	ἧπαρ	h(=par	n-s---nn-
ἧπαρ	h(=par	ἧπαρ	h(=par	n-s---nv-
ἧπαρ	h(=par	ἧπαρ	h(=par	n-s---na-
Ἠλέκτρα	*)hle/ktra	Ἠλέκτρα	*)hle/ktra	n-s---fn-
Ἠλέκτρα	*)hle/ktra	Ἠλέκτρα	*)hle/ktra	n-s---fv-
Ἠλέκτραν	*)hle/ktran	Ἠλέκτρα	*)hle/ktra	n-s---fa-
Ἠλέκτρας	*)hle/ktras	Ἠλέκτρα	*)hle/ktra	n-s---fg-
Ἡφαίστου	*(hfai/stou	Ἥφαιστος	*(/hfaistos	n-s---mg-
Ἥρα	*(/hra	Ἥρα	*(/hra	n-d---fn-
Ἥρα	*(/hra	Ἥρα	*(/hra	n-d---fv-
Ἥρα	*(/hra	Ἥρα	*(/hra	n-d---fa-
Ἥρα	*(/hra	Ἥρα	*(/hra	n-s---fn-
Ἥρα	*(/hra	Ἥρα	*(/hra	n-s---fv-
Ἥραν	*(/hran	Ἥρα	*(/hra	n-s---fa-
ἰατρόν	i)atro/n	ἰατρός	i)atro/s	n-s---ma-
ἰαχάν	i)axa/n	ἰαχή	i)axh/	n-s---fa-
ἰδεῖν	i)dei=n	εἶδον	ei)=don	v--ana---
ἰδεῖν	i)dei=n	ἰδέω	i)de/w	v--pna---
ἰδού	i)dou/	ἰδού	i)dou/	d--------
